country,concept_a,concept_b,color_1,color_2,A_to_C1,B_to_C2,A_to_C2,B_to_C1,sigma_A_C1,sigma_B_C2,sigma_A_C2,sigma_B_C1,mu_D,var_D,p_gt0,p_swapped,semantic_distance
usa,lightning,sick,A1,A3,0.3756,0.242,0.51,0.4512,0.3236440032,0.25314168,0.344862,0.34171361279999996,-0.3436,0.4045,0.2945,0.7055,0.411
usa,lightning,tree,A1,A3,0.3756,0.1328,0.51,0.0992,0.3236440032,0.1589265408,0.344862,0.1233159168,-0.1008,0.2641,0.4223,0.5777,0.1555
usa,mango,peace,A1,A3,0.0426,0.5726,0.0602,0.1886,0.056283631199999996,0.33772635119999994,0.07807482479999998,0.21118145519999995,0.3664,0.1679,0.8144,0.1856,0.6288
usa,mango,peach,A1,A3,0.0426,0.0976,0.0602,0.0288,0.056283631199999996,0.1215424512,0.07807482479999998,0.03859937279999999,0.0512,0.0255,0.6257,0.3743,0.2514
usa,mango,sad,A1,A3,0.0426,0.4174,0.0602,0.7964,0.056283631199999996,0.3355845912,0.07807482479999998,0.2237629152,-0.3966,0.172,0.1694,0.8306,0.6611
usa,mango,safety,A1,A3,0.0426,0.3274,0.0602,0.223,0.056283631199999996,0.3038887512,0.07807482479999998,0.23911397999999998,0.0868,0.1588,0.5862,0.4138,0.1724
usa,mango,sandstorm,A1,A3,0.0426,0.3636,0.0602,0.3454,0.056283631199999996,0.3193251552,0.07807482479999998,0.3120163992,6e-4,0.2086,0.5005,0.4995,0.001
usa,mango,sick,A1,A3,0.0426,0.242,0.0602,0.4512,0.056283631199999996,0.25314168,0.07807482479999998,0.34171361279999996,-0.2268,0.1901,0.3015,0.6985,0.397
usa,mango,tree,A1,A3,0.0426,0.1328,0.0602,0.0992,0.056283631199999996,0.1589265408,0.07807482479999998,0.1233159168,0.016,0.0497,0.5286,0.4714,0.0572
usa,peace,peach,A1,A3,0.1886,0.0976,0.5726,0.0288,0.21118145519999995,0.1215424512,0.33772635119999994,0.03859937279999999,-0.3152,0.1749,0.2255,0.7745,0.5489
usa,peace,sad,A1,A3,0.1886,0.4174,0.5726,0.7964,0.21118145519999995,0.3355845912,0.33772635119999994,0.2237629152,-0.763,0.3213,0.0892,0.9108,0.8217
usa,peace,safety,A1,A3,0.1886,0.3274,0.5726,0.223,0.21118145519999995,0.3038887512,0.33772635119999994,0.23911397999999998,-0.2796,0.3082,0.3073,0.6927,0.3855
usa,peace,sandstorm,A1,A3,0.1886,0.3636,0.5726,0.3454,0.21118145519999995,0.3193251552,0.33772635119999994,0.3120163992,-0.3658,0.358,0.2705,0.7295,0.4591
usa,peace,sick,A1,A3,0.1886,0.242,0.5726,0.4512,0.21118145519999995,0.25314168,0.33772635119999994,0.34171361279999996,-0.5932,0.3395,0.1543,0.8457,0.6914
usa,peace,tree,A1,A3,0.1886,0.1328,0.5726,0.0992,0.21118145519999995,0.1589265408,0.33772635119999994,0.1233159168,-0.3504,0.1991,0.2162,0.7838,0.5677
usa,peach,sad,A1,A3,0.0288,0.4174,0.0976,0.7964,0.03859937279999999,0.3355845912,0.1215424512,0.2237629152,-0.4478,0.1789,0.1449,0.8551,0.7102
usa,peach,safety,A1,A3,0.0288,0.3274,0.0976,0.223,0.03859937279999999,0.3038887512,0.1215424512,0.23911397999999998,0.0356,0.1658,0.5348,0.4652,0.0697
usa,peach,sandstorm,A1,A3,0.0288,0.3636,0.0976,0.3454,0.03859937279999999,0.3193251552,0.1215424512,0.3120163992,-0.0506,0.21560000000000001,0.4566,0.5434,0.0868
usa,peach,sick,A1,A3,0.0288,0.242,0.0976,0.4512,0.03859937279999999,0.25314168,0.1215424512,0.34171361279999996,-0.278,0.1971,0.2656,0.7344,0.4688
usa,peach,tree,A1,A3,0.0288,0.1328,0.0976,0.0992,0.03859937279999999,0.1589265408,0.1215424512,0.1233159168,-0.0352,0.0567,0.4413,0.5587,0.1175
usa,sad,safety,A1,A3,0.7964,0.3274,0.4174,0.223,0.2237629152,0.3038887512,0.3355845912,0.23911397999999998,0.4834,0.3122,0.8065,0.1935,0.613
usa,sad,sandstorm,A1,A3,0.7964,0.3636,0.4174,0.3454,0.2237629152,0.3193251552,0.3355845912,0.3120163992,0.3972,0.362,0.7454,0.2546,0.4908
usa,sad,sick,A1,A3,0.7964,0.242,0.4174,0.4512,0.2237629152,0.25314168,0.3355845912,0.34171361279999996,0.1698,0.3435,0.614,0.386,0.228
usa,sad,tree,A1,A3,0.7964,0.1328,0.4174,0.0992,0.2237629152,0.1589265408,0.3355845912,0.1233159168,0.4126,0.2032,0.82,0.18,0.64
usa,safety,sandstorm,A1,A3,0.223,0.3636,0.3274,0.3454,0.23911397999999998,0.3193251552,0.3038887512,0.3120163992,-0.0862,0.3488,0.442,0.558,0.116
usa,safety,sick,A1,A3,0.223,0.242,0.3274,0.4512,0.23911397999999998,0.25314168,0.3038887512,0.34171361279999996,-0.3136,0.3304,0.2927,0.7073,0.4147
usa,safety,tree,A1,A3,0.223,0.1328,0.3274,0.0992,0.23911397999999998,0.1589265408,0.3038887512,0.1233159168,-0.0708,0.19,0.4355,0.5645,0.129
usa,sandstorm,sick,A1,A3,0.3454,0.242,0.3636,0.4512,0.3120163992,0.25314168,0.3193251552,0.34171361279999996,-0.2274,0.3802,0.3561,0.6439,0.2877
usa,sandstorm,tree,A1,A3,0.3454,0.1328,0.3636,0.0992,0.3120163992,0.1589265408,0.3193251552,0.1233159168,0.0154,0.2398,0.5125,0.4875,0.0251
usa,sick,tree,A1,A3,0.4512,0.1328,0.242,0.0992,0.34171361279999996,0.1589265408,0.25314168,0.1233159168,0.2428,0.2213,0.6971,0.3029,0.3942
usa,angry,banana,A1,BK,0.3736,0.1832,0.6538,0.0524,0.3229517952,0.20650010879999997,0.31235687279999996,0.0685228512,-0.1494,0.2492,0.3824,0.6176,0.2353
usa,angry,death,A1,BK,0.3736,0.9468,0.6538,0.775,0.3229517952,0.06951026880000002,0.31235687279999996,0.24063749999999995,-0.1084,0.2646,0.4165,0.5835,0.1669
usa,angry,happy,A1,BK,0.3736,0.0908,0.6538,0.1012,0.3229517952,0.1139263968,0.31235687279999996,0.1255228128,-0.2906,0.2306,0.2725,0.7275,0.4549
usa,angry,justice,A1,BK,0.3736,0.4356,0.6538,0.302,0.3229517952,0.33927664319999995,0.31235687279999996,0.29089847999999996,-0.1466,0.4016,0.4085,0.5915,0.1829
usa,angry,lightning,A1,BK,0.3736,0.3808,0.6538,0.3756,0.3229517952,0.3253920768,0.31235687279999996,0.3236440032,-0.275,0.4125,0.3343,0.6657,0.3315
usa,angry,mango,A1,BK,0.3736,0.0498,0.6538,0.0426,0.3229517952,0.0653015448,0.31235687279999996,0.056283631199999996,-0.273,0.2093,0.2753,0.7247,0.4493
usa,angry,peace,A1,BK,0.3736,0.1206,0.6538,0.1886,0.3229517952,0.14635678319999998,0.31235687279999996,0.21118145519999995,-0.3482,0.2679,0.2506,0.7494,0.4989
usa,angry,peach,A1,BK,0.3736,0.0292,0.6538,0.0288,0.3229517952,0.0391193568,0.31235687279999996,0.03859937279999999,-0.2798,0.2049,0.2682,0.7318,0.4635
usa,angry,sad,A1,BK,0.3736,0.795,0.6538,0.7964,0.3229517952,0.22490549999999995,0.31235687279999996,0.2237629152,-0.2816,0.3025,0.3043,0.6957,0.3913
usa,angry,safety,A1,BK,0.3736,0.1376,0.6538,0.223,0.3229517952,0.16375941119999998,0.31235687279999996,0.23911397999999998,-0.3656,0.2859,0.247,0.753,0.5059
usa,angry,sandstorm,A1,BK,0.3736,0.3184,0.6538,0.3454,0.3229517952,0.2994895872,0.31235687279999996,0.3120163992,-0.3072,0.3889,0.3111,0.6889,0.3777
usa,angry,sick,A1,BK,0.3736,0.479,0.6538,0.4512,0.3229517952,0.34439142,0.31235687279999996,0.34171361279999996,-0.2524,0.4372,0.3513,0.6487,0.2973
usa,angry,tree,A1,BK,0.3736,0.138,0.6538,0.0992,0.3229517952,0.16415928,0.31235687279999996,0.1233159168,-0.2414,0.244,0.3125,0.6875,0.3749
usa,banana,death,A1,BK,0.0524,0.9468,0.1832,0.775,0.0685228512,0.06951026880000002,0.20650010879999997,0.24063749999999995,0.041,0.1101,0.5492,0.4508,0.0983
usa,banana,happy,A1,BK,0.0524,0.0908,0.1832,0.1012,0.0685228512,0.1139263968,0.20650010879999997,0.1255228128,-0.1412,0.0761,0.3043,0.6957,0.3913
usa,banana,justice,A1,BK,0.0524,0.4356,0.1832,0.302,0.0685228512,0.33927664319999995,0.20650010879999997,0.29089847999999996,0.0028,0.2471,0.5022,0.4978,0.0045
usa,banana,lightning,A1,BK,0.0524,0.3808,0.1832,0.3756,0.0685228512,0.3253920768,0.20650010879999997,0.3236440032,-0.1256,0.258,0.4023,0.5977,0.1953
usa,banana,mango,A1,BK,0.0524,0.0498,0.1832,0.0426,0.0685228512,0.0653015448,0.20650010879999997,0.056283631199999996,-0.1236,0.0548,0.2987,0.7013,0.4026
usa,banana,peace,A1,BK,0.0524,0.1206,0.1832,0.1886,0.0685228512,0.14635678319999998,0.20650010879999997,0.21118145519999995,-0.1988,0.1134,0.2774,0.7226,0.4451
usa,banana,peach,A1,BK,0.0524,0.0292,0.1832,0.0288,0.0685228512,0.0391193568,0.20650010879999997,0.03859937279999999,-0.1304,0.0504,0.2806,0.7194,0.4388
usa,banana,sad,A1,BK,0.0524,0.795,0.1832,0.7964,0.0685228512,0.22490549999999995,0.20650010879999997,0.2237629152,-0.1322,0.148,0.3656,0.6344,0.2689
usa,banana,safety,A1,BK,0.0524,0.1376,0.1832,0.223,0.0685228512,0.16375941119999998,0.20650010879999997,0.23911397999999998,-0.2162,0.1313,0.2754,0.7246,0.4492
usa,banana,sandstorm,A1,BK,0.0524,0.3184,0.1832,0.3454,0.0685228512,0.2994895872,0.20650010879999997,0.3120163992,-0.1578,0.2344,0.3722,0.6278,0.2555
usa,banana,sick,A1,BK,0.0524,0.479,0.1832,0.4512,0.0685228512,0.34439142,0.20650010879999997,0.34171361279999996,-0.103,0.2827,0.4232,0.5768,0.1536
usa,banana,tree,A1,BK,0.0524,0.138,0.1832,0.0992,0.0685228512,0.16415928,0.20650010879999997,0.1233159168,-0.092,0.0895,0.3792,0.6208,0.2416
usa,death,happy,A1,BK,0.775,0.0908,0.9468,0.1012,0.24063749999999995,0.1139263968,0.06951026880000002,0.1255228128,-0.1822,0.0915,0.2734,0.7266,0.4531
usa,death,justice,A1,BK,0.775,0.4356,0.9468,0.302,0.24063749999999995,0.33927664319999995,0.06951026880000002,0.29089847999999996,-0.0382,0.2625,0.4703,0.5297,0.0594
usa,death,lightning,A1,BK,0.775,0.3808,0.9468,0.3756,0.24063749999999995,0.3253920768,0.06951026880000002,0.3236440032,-0.1666,0.2734,0.375,0.625,0.25
usa,death,mango,A1,BK,0.775,0.0498,0.9468,0.0426,0.24063749999999995,0.0653015448,0.06951026880000002,0.056283631199999996,-0.1646,0.0702,0.2672,0.7328,0.4656
usa,death,peace,A1,BK,0.775,0.1206,0.9468,0.1886,0.24063749999999995,0.14635678319999998,0.06951026880000002,0.21118145519999995,-0.2398,0.1288,0.252,0.748,0.4961
usa,death,peach,A1,BK,0.775,0.0292,0.9468,0.0288,0.24063749999999995,0.0391193568,0.06951026880000002,0.03859937279999999,-0.1714,0.0658,0.2519,0.7481,0.4961
usa,death,sad,A1,BK,0.775,0.795,0.9468,0.7964,0.24063749999999995,0.22490549999999995,0.06951026880000002,0.2237629152,-0.1732,0.1634,0.3341,0.6659,0.3317
usa,death,safety,A1,BK,0.775,0.1376,0.9468,0.223,0.24063749999999995,0.16375941119999998,0.06951026880000002,0.23911397999999998,-0.2572,0.1467,0.251,0.749,0.4981
usa,death,sandstorm,A1,BK,0.775,0.3184,0.9468,0.3454,0.24063749999999995,0.2994895872,0.06951026880000002,0.3120163992,-0.1988,0.2498,0.3454,0.6546,0.3092
usa,death,sick,A1,BK,0.775,0.479,0.9468,0.4512,0.24063749999999995,0.34439142,0.06951026880000002,0.34171361279999996,-0.144,0.2981,0.396,0.604,0.208
usa,death,tree,A1,BK,0.775,0.138,0.9468,0.0992,0.24063749999999995,0.16415928,0.06951026880000002,0.1233159168,-0.133,0.1049,0.3407,0.6593,0.3187
usa,happy,justice,A1,BK,0.1012,0.4356,0.0908,0.302,0.1255228128,0.33927664319999995,0.1139263968,0.29089847999999996,0.144,0.2285,0.6184,0.3816,0.2368
usa,happy,lightning,A1,BK,0.1012,0.3808,0.0908,0.3756,0.1255228128,0.3253920768,0.1139263968,0.3236440032,0.0156,0.2394,0.5127,0.4873,0.0254
usa,happy,mango,A1,BK,0.1012,0.0498,0.0908,0.0426,0.1255228128,0.0653015448,0.1139263968,0.056283631199999996,0.0176,0.0362,0.5369,0.4631,0.0737
usa,happy,peace,A1,BK,0.1012,0.1206,0.0908,0.1886,0.1255228128,0.14635678319999998,0.1139263968,0.21118145519999995,-0.0576,0.0948,0.4258,0.5742,0.1484
usa,happy,peach,A1,BK,0.1012,0.0292,0.0908,0.0288,0.1255228128,0.0391193568,0.1139263968,0.03859937279999999,0.0108,0.0318,0.5242,0.4758,0.0483
usa,happy,sad,A1,BK,0.1012,0.795,0.0908,0.7964,0.1255228128,0.22490549999999995,0.1139263968,0.2237629152,0.009,0.1294,0.51,0.49,0.02
usa,happy,safety,A1,BK,0.1012,0.1376,0.0908,0.223,0.1255228128,0.16375941119999998,0.1139263968,0.23911397999999998,-0.075,0.1127,0.4116,0.5884,0.1768
usa,happy,sandstorm,A1,BK,0.1012,0.3184,0.0908,0.3454,0.1255228128,0.2994895872,0.1139263968,0.3120163992,-0.0166,0.2158,0.4857,0.5143,0.0285
usa,happy,sick,A1,BK,0.1012,0.479,0.0908,0.4512,0.1255228128,0.34439142,0.1139263968,0.34171361279999996,0.0382,0.2641,0.5296,0.4704,0.0593
usa,happy,tree,A1,BK,0.1012,0.138,0.0908,0.0992,0.1255228128,0.16415928,0.1139263968,0.1233159168,0.0492,0.0709,0.5733,0.4267,0.1466
usa,justice,lightning,A1,BK,0.302,0.3808,0.4356,0.3756,0.29089847999999996,0.3253920768,0.33927664319999995,0.3236440032,-0.1284,0.4104,0.4206,0.5794,0.1589
usa,justice,mango,A1,BK,0.302,0.0498,0.4356,0.0426,0.29089847999999996,0.0653015448,0.33927664319999995,0.056283631199999996,-0.1264,0.2072,0.3906,0.6094,0.2188
usa,justice,peace,A1,BK,0.302,0.1206,0.4356,0.1886,0.29089847999999996,0.14635678319999998,0.33927664319999995,0.21118145519999995,-0.2016,0.2657,0.3479,0.6521,0.3043
usa,justice,peach,A1,BK,0.302,0.0292,0.4356,0.0288,0.29089847999999996,0.0391193568,0.33927664319999995,0.03859937279999999,-0.1332,0.2028,0.3837,0.6163,0.2326
usa,justice,sad,A1,BK,0.302,0.795,0.4356,0.7964,0.29089847999999996,0.22490549999999995,0.33927664319999995,0.2237629152,-0.135,0.3004,0.4027,0.5973,0.1946
usa,justice,safety,A1,BK,0.302,0.1376,0.4356,0.223,0.29089847999999996,0.16375941119999998,0.33927664319999995,0.23911397999999998,-0.219,0.2837,0.3405,0.6595,0.319
usa,justice,sandstorm,A1,BK,0.302,0.3184,0.4356,0.3454,0.29089847999999996,0.2994895872,0.33927664319999995,0.3120163992,-0.1606,0.3868,0.3981,0.6019,0.2038
usa,justice,sick,A1,BK,0.302,0.479,0.4356,0.4512,0.29089847999999996,0.34439142,0.33927664319999995,0.34171361279999996,-0.1058,0.4351,0.4363,0.5637,0.1274
usa,justice,tree,A1,BK,0.302,0.138,0.4356,0.0992,0.29089847999999996,0.16415928,0.33927664319999995,0.1233159168,-0.0948,0.2419,0.4236,0.5764,0.1528
usa,lightning,mango,A1,BK,0.3756,0.0498,0.3808,0.0426,0.3236440032,0.0653015448,0.3253920768,0.056283631199999996,0.002,0.2181,0.5017,0.4983,0.0034
usa,lightning,peace,A1,BK,0.3756,0.1206,0.3808,0.1886,0.3236440032,0.14635678319999998,0.3253920768,0.21118145519999995,-0.0732,0.2766,0.4447,0.5553,0.1107
usa,lightning,peach,A1,BK,0.3756,0.0292,0.3808,0.0288,0.3236440032,0.0391193568,0.3253920768,0.03859937279999999,-0.0048,0.2136,0.4959,0.5041,0.0083
usa,lightning,sad,A1,BK,0.3756,0.795,0.3808,0.7964,0.3236440032,0.22490549999999995,0.3253920768,0.2237629152,-0.0066,0.3113,0.4953,0.5047,0.0094
usa,lightning,safety,A1,BK,0.3756,0.1376,0.3808,0.223,0.3236440032,0.16375941119999998,0.3253920768,0.23911397999999998,-0.0906,0.2946,0.4337,0.5663,0.1326
usa,lightning,sandstorm,A1,BK,0.3756,0.3184,0.3808,0.3454,0.3236440032,0.2994895872,0.3253920768,0.3120163992,-0.0322,0.3977,0.4796,0.5204,0.0407
usa,lightning,sick,A1,BK,0.3756,0.479,0.3808,0.4512,0.3236440032,0.34439142,0.3253920768,0.34171361279999996,0.0226,0.446,0.5135,0.4865,0.027
usa,lightning,tree,A1,BK,0.3756,0.138,0.3808,0.0992,0.3236440032,0.16415928,0.3253920768,0.1233159168,0.0336,0.2528,0.5266,0.4734,0.0533
usa,mango,peace,A1,BK,0.0426,0.1206,0.0498,0.1886,0.056283631199999996,0.14635678319999998,0.0653015448,0.21118145519999995,-0.0752,0.0735,0.3907,0.6093,0.2186
usa,mango,peach,A1,BK,0.0426,0.0292,0.0498,0.0288,0.056283631199999996,0.0391193568,0.0653015448,0.03859937279999999,-0.0068,0.0105,0.4735,0.5265,0.053
usa,mango,sad,A1,BK,0.0426,0.795,0.0498,0.7964,0.056283631199999996,0.22490549999999995,0.0653015448,0.2237629152,-0.0086,0.1081,0.4896,0.5104,0.0209
usa,mango,safety,A1,BK,0.0426,0.1376,0.0498,0.223,0.056283631199999996,0.16375941119999998,0.0653015448,0.23911397999999998,-0.0926,0.0914,0.3797,0.6203,0.2406
usa,mango,sandstorm,A1,BK,0.0426,0.3184,0.0498,0.3454,0.056283631199999996,0.2994895872,0.0653015448,0.3120163992,-0.0342,0.1945,0.4691,0.5309,0.0618
usa,mango,sick,A1,BK,0.0426,0.479,0.0498,0.4512,0.056283631199999996,0.34439142,0.0653015448,0.34171361279999996,0.0206,0.2428,0.5167,0.4833,0.0333
usa,mango,tree,A1,BK,0.0426,0.138,0.0498,0.0992,0.056283631199999996,0.16415928,0.0653015448,0.1233159168,0.0316,0.0496,0.5564,0.4436,0.1128
usa,peace,peach,A1,BK,0.1886,0.0292,0.1206,0.0288,0.21118145519999995,0.0391193568,0.14635678319999998,0.03859937279999999,0.0684,0.069,0.6027,0.3973,0.2054
usa,peace,sad,A1,BK,0.1886,0.795,0.1206,0.7964,0.21118145519999995,0.22490549999999995,0.14635678319999998,0.2237629152,0.0666,0.1667,0.5648,0.4352,0.1296
usa,peace,safety,A1,BK,0.1886,0.1376,0.1206,0.223,0.21118145519999995,0.16375941119999998,0.14635678319999998,0.23911397999999998,-0.0174,0.15,0.4821,0.5179,0.0358
usa,peace,sandstorm,A1,BK,0.1886,0.3184,0.1206,0.3454,0.21118145519999995,0.2994895872,0.14635678319999998,0.3120163992,0.041,0.2531,0.5325,0.4675,0.065
usa,peace,sick,A1,BK,0.1886,0.479,0.1206,0.4512,0.21118145519999995,0.34439142,0.14635678319999998,0.34171361279999996,0.0958,0.3014,0.5693,0.4307,0.1385
usa,peace,tree,A1,BK,0.1886,0.138,0.1206,0.0992,0.21118145519999995,0.16415928,0.14635678319999998,0.1233159168,0.1068,0.1082,0.6273,0.3727,0.2546
usa,peach,sad,A1,BK,0.0288,0.795,0.0292,0.7964,0.03859937279999999,0.22490549999999995,0.0391193568,0.2237629152,-0.0018,0.1037,0.4978,0.5022,0.0045
usa,peach,safety,A1,BK,0.0288,0.1376,0.0292,0.223,0.03859937279999999,0.16375941119999998,0.0391193568,0.23911397999999998,-0.0858,0.087,0.3856,0.6144,0.2288
usa,peach,sandstorm,A1,BK,0.0288,0.3184,0.0292,0.3454,0.03859937279999999,0.2994895872,0.0391193568,0.3120163992,-0.0274,0.1901,0.4749,0.5251,0.0501
usa,peach,sick,A1,BK,0.0288,0.479,0.0292,0.4512,0.03859937279999999,0.34439142,0.0391193568,0.34171361279999996,0.0274,0.2384,0.5224,0.4776,0.0448
usa,peach,tree,A1,BK,0.0288,0.138,0.0292,0.0992,0.03859937279999999,0.16415928,0.0391193568,0.1233159168,0.0384,0.0452,0.5717,0.4283,0.1434
usa,sad,safety,A1,BK,0.7964,0.1376,0.795,0.223,0.2237629152,0.16375941119999998,0.22490549999999995,0.23911397999999998,-0.084,0.1846,0.4225,0.5775,0.155
usa,sad,sandstorm,A1,BK,0.7964,0.3184,0.795,0.3454,0.2237629152,0.2994895872,0.22490549999999995,0.3120163992,-0.0256,0.2877,0.481,0.519,0.0381
usa,sad,sick,A1,BK,0.7964,0.479,0.795,0.4512,0.2237629152,0.34439142,0.22490549999999995,0.34171361279999996,0.0292,0.336,0.5201,0.4799,0.0402
usa,sad,tree,A1,BK,0.7964,0.138,0.795,0.0992,0.2237629152,0.16415928,0.22490549999999995,0.1233159168,0.0402,0.1428,0.5424,0.4576,0.0847
usa,safety,sandstorm,A1,BK,0.223,0.3184,0.1376,0.3454,0.23911397999999998,0.2994895872,0.16375941119999998,0.3120163992,0.0584,0.271,0.5447,0.4553,0.0893
usa,safety,sick,A1,BK,0.223,0.479,0.1376,0.4512,0.23911397999999998,0.34439142,0.16375941119999998,0.34171361279999996,0.1132,0.3194,0.5794,0.4206,0.1588
usa,safety,tree,A1,BK,0.223,0.138,0.1376,0.0992,0.23911397999999998,0.16415928,0.16375941119999998,0.1233159168,0.1242,0.1261,0.6367,0.3633,0.2734
usa,sandstorm,sick,A1,BK,0.3454,0.479,0.3184,0.4512,0.3120163992,0.34439142,0.2994895872,0.34171361279999996,0.0548,0.4224,0.5336,0.4664,0.0672
usa,sandstorm,tree,A1,BK,0.3454,0.138,0.3184,0.0992,0.3120163992,0.16415928,0.2994895872,0.1233159168,0.0658,0.2292,0.5547,0.4453,0.1093
usa,sick,tree,A1,BK,0.4512,0.138,0.479,0.0992,0.34171361279999996,0.16415928,0.34439142,0.1233159168,0.011,0.2775,0.5083,0.4917,0.0167
usa,angry,banana,A1,DB,0.3736,0.0426,0.1306,0.0524,0.3229517952,0.056283631199999996,0.15669022319999998,0.0685228512,0.2332,0.1367,0.7359,0.2641,0.4718
usa,angry,death,A1,DB,0.3736,0.2328,0.1306,0.775,0.3229517952,0.24647374079999998,0.15669022319999998,0.24063749999999995,-0.2992,0.2475,0.2738,0.7262,0.4524
usa,angry,happy,A1,DB,0.3736,0.3926,0.1306,0.1012,0.3229517952,0.3290820311999999,0.15669022319999998,0.1255228128,0.5344,0.2529,0.856,0.144,0.7121
usa,angry,justice,A1,DB,0.3736,0.4366,0.1306,0.302,0.3229517952,0.3394530072,0.15669022319999998,0.29089847999999996,0.3776,0.3287,0.7449,0.2551,0.4899
usa,angry,lightning,A1,DB,0.3736,0.1768,0.1306,0.3756,0.3229517952,0.20084762879999998,0.15669022319999998,0.3236440032,0.0442,0.2739,0.5337,0.4663,0.0673
usa,angry,mango,A1,DB,0.3736,0.046,0.1306,0.0426,0.3229517952,0.06055991999999999,0.15669022319999998,0.056283631199999996,0.2464,0.1357,0.7482,0.2518,0.4965
usa,angry,peace,A1,DB,0.3736,0.5406,0.1306,0.1886,0.3229517952,0.34272526319999996,0.15669022319999998,0.21118145519999995,0.595,0.2909,0.865,0.135,0.73
usa,angry,peach,A1,DB,0.3736,0.051,0.1306,0.0288,0.3229517952,0.06679061999999998,0.15669022319999998,0.03859937279999999,0.2652,0.1348,0.765,0.235,0.5299
usa,angry,sad,A1,DB,0.3736,0.5434,0.1306,0.7964,0.3229517952,0.34240068719999994,0.15669022319999998,0.2237629152,-0.01,0.2962,0.4927,0.5073,0.0147
usa,angry,safety,A1,DB,0.3736,0.4336,0.1306,0.223,0.3229517952,0.33891563519999995,0.15669022319999998,0.23911397999999998,0.4536,0.3009,0.7959,0.2041,0.5917
usa,angry,sandstorm,A1,DB,0.3736,0.078,0.1306,0.3454,0.3229517952,0.09924407999999998,0.15669022319999998,0.3120163992,-0.0244,0.2361,0.48,0.52,0.0401
usa,angry,sick,A1,DB,0.3736,0.202,0.1306,0.4512,0.3229517952,0.22245048,0.15669022319999998,0.34171361279999996,-0.0062,0.2951,0.4954,0.5046,0.0091
usa,angry,tree,A1,DB,0.3736,0.1272,0.1306,0.0992,0.3229517952,0.1532078208,0.15669022319999998,0.1233159168,0.271,0.1675,0.746,0.254,0.4921
usa,banana,death,A1,DB,0.0524,0.2328,0.0426,0.775,0.0685228512,0.24647374079999998,0.056283631199999996,0.24063749999999995,-0.5324,0.1265,0.0672,0.9328,0.8656
usa,banana,happy,A1,DB,0.0524,0.3926,0.0426,0.1012,0.0685228512,0.3290820311999999,0.056283631199999996,0.1255228128,0.3012,0.1319,0.7965,0.2035,0.5931
usa,banana,justice,A1,DB,0.0524,0.4366,0.0426,0.302,0.0685228512,0.3394530072,0.056283631199999996,0.29089847999999996,0.1444,0.2077,0.6243,0.3757,0.2486
usa,banana,lightning,A1,DB,0.0524,0.1768,0.0426,0.3756,0.0685228512,0.20084762879999998,0.056283631199999996,0.3236440032,-0.189,0.1529,0.3145,0.6855,0.3711
usa,banana,mango,A1,DB,0.0524,0.046,0.0426,0.0426,0.0685228512,0.06055991999999999,0.056283631199999996,0.056283631199999996,0.0132,0.0147,0.5433,0.4567,0.0867
usa,banana,peace,A1,DB,0.0524,0.5406,0.0426,0.1886,0.0685228512,0.34272526319999996,0.056283631199999996,0.21118145519999995,0.3618,0.1699,0.8099,0.1901,0.6199
usa,banana,peach,A1,DB,0.0524,0.051,0.0426,0.0288,0.0685228512,0.06679061999999998,0.056283631199999996,0.03859937279999999,0.032,0.0138,0.6073,0.3927,0.2146
usa,banana,sad,A1,DB,0.0524,0.5434,0.0426,0.7964,0.0685228512,0.34240068719999994,0.056283631199999996,0.2237629152,-0.2432,0.1752,0.2806,0.7194,0.4388
usa,banana,safety,A1,DB,0.0524,0.4336,0.0426,0.223,0.0685228512,0.33891563519999995,0.056283631199999996,0.23911397999999998,0.2204,0.1799,0.6983,0.3017,0.3967
usa,banana,sandstorm,A1,DB,0.0524,0.078,0.0426,0.3454,0.0685228512,0.09924407999999998,0.056283631199999996,0.3120163992,-0.2576,0.1151,0.2238,0.7762,0.5524
usa,banana,sick,A1,DB,0.0524,0.202,0.0426,0.4512,0.0685228512,0.22245048,0.056283631199999996,0.34171361279999996,-0.2394,0.1741,0.2831,0.7169,0.4338
usa,banana,tree,A1,DB,0.0524,0.1272,0.0426,0.0992,0.0685228512,0.1532078208,0.056283631199999996,0.1233159168,0.0378,0.0465,0.5695,0.4305,0.1391
usa,death,happy,A1,DB,0.775,0.3926,0.2328,0.1012,0.24063749999999995,0.3290820311999999,0.24647374079999998,0.1255228128,0.8336,0.2427,0.9547,0.0453,0.9094
