"participantId","trialId","answer","conA_fr","conA","conB","conA_col_ans","conB_fr","conB_col_ans","rt","mgLevel","usLevel","leftColCode","rightColCode","leftHeight","rightHeight"
"09b12105-8844-4979-b829-450cea06e9ee","p8_s0_tl","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":9128,""lastEditTime"":9128,""poolOrder"":0,""trialIndex"":32,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":99,""leftHeight"":152,""rightHeight"":99}","justice","justice","peace","MO","paix","MC",9128,"MG_LOW","US_LOW","MC","MO",152,99
"09b12105-8844-4979-b829-450cea06e9ee","p11_s0_tl","{""assignments"":{""concept_justice"":""BK"",""concept_sécurité"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""SG""},""responseTime"":16110,""lastEditTime"":16110,""poolOrder"":1,""trialIndex"":44,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":105,""leftHeight"":155,""rightHeight"":105}","justice","justice","safety","BK","sécurité","SG",16110,"MG_LOW","US_HIGH","BK","SG",155,105
"09b12105-8844-4979-b829-450cea06e9ee","p0_s0_tr","{""assignments"":{""concept_en_colère"":""MH"",""concept_heureux"":""WH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":6779,""lastEditTime"":6779,""poolOrder"":1,""trialIndex"":1,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":98,""leftHeight"":98,""rightHeight"":147}","en colère","angry","happy","MH","heureux","WH",6779,"MG_HIGH","US_LOW","MH","WH",98,147
"09b12105-8844-4979-b829-450cea06e9ee","p8_s1_tr","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":16913,""lastEditTime"":16913,""poolOrder"":0,""trialIndex"":35,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MO"",""rightColorCode"":""MC"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":102,""leftHeight"":102,""rightHeight"":148}","justice","justice","peace","MO","paix","MC",16913,"MG_LOW","US_LOW","MO","MC",102,148
"09b12105-8844-4979-b829-450cea06e9ee","p9_s0_tl","{""assignments"":{""concept_mangue"":""SY"",""concept_banane"":""MO""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""SY""},""responseTime"":6353,""lastEditTime"":6353,""poolOrder"":0,""trialIndex"":36,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":101,""leftHeight"":145,""rightHeight"":101}","banane","banana","mango","MO","mangue","SY",6353,"MG_LOW","US_HIGH","MO","SY",145,101
"09b12105-8844-4979-b829-450cea06e9ee","p7_s1_tr","{""assignments"":{""concept_triste"":""DC"",""concept_malade"":""A3""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""A3""},""responseTime"":10673,""lastEditTime"":10673,""poolOrder"":0,""trialIndex"":31,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DC"",""rightColorCode"":""A3"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":101,""leftHeight"":101,""rightHeight"":152}","triste","sad","sick","DC","malade","A3",10673,"MG_LOW","US_LOW","DC","A3",101,152
"09b12105-8844-4979-b829-450cea06e9ee","p1_s1_tl","{""assignments"":{""concept_mort"":""DP"",""concept_sécurité"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DB""},""responseTime"":7308,""lastEditTime"":7308,""poolOrder"":1,""trialIndex"":6,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""DB"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":97,""leftHeight"":151,""rightHeight"":97}","mort","death","safety","DP","sécurité","DB",7308,"MG_HIGH","US_LOW","DP","DB",151,97
"09b12105-8844-4979-b829-450cea06e9ee","p9_s0_tr","{""assignments"":{""concept_mangue"":""MO"",""concept_banane"":""SY""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""MO""},""responseTime"":30369,""lastEditTime"":30369,""poolOrder"":0,""trialIndex"":37,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":96,""leftHeight"":96,""rightHeight"":145}","banane","banana","mango","SY","mangue","MO",30369,"MG_LOW","US_HIGH","MO","SY",96,145
"09b12105-8844-4979-b829-450cea06e9ee","p3_s0_tl","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":5945,""lastEditTime"":5945,""poolOrder"":1,""trialIndex"":12,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":100,""leftHeight"":147,""rightHeight"":100}","banane","banana","peach","MH","pêche (fruit)","SR",5945,"MG_HIGH","US_HIGH","MH","SR",147,100
"09b12105-8844-4979-b829-450cea06e9ee","p10_s0_tl","{""assignments"":{""concept_en_colère"":""SC"",""concept_malade"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":21488,""lastEditTime"":21488,""poolOrder"":1,""trialIndex"":40,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":104,""leftHeight"":153,""rightHeight"":104}","en colère","angry","sick","SC","malade","MH",21488,"MG_LOW","US_HIGH","MH","SC",153,104
"09b12105-8844-4979-b829-450cea06e9ee","p4_s0_tr","{""assignments"":{""concept_mort"":""DP"",""concept_paix"":""LB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":5875,""lastEditTime"":5875,""poolOrder"":1,""trialIndex"":17,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":102,""leftHeight"":102,""rightHeight"":155}","mort","death","peace","DP","paix","LB",5875,"MG_HIGH","US_HIGH","DP","LB",102,155
"09b12105-8844-4979-b829-450cea06e9ee","p3_s1_tl","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":6274,""lastEditTime"":6274,""poolOrder"":1,""trialIndex"":14,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":102,""leftHeight"":153,""rightHeight"":102}","banane","banana","peach","MH","pêche (fruit)","SR",6274,"MG_HIGH","US_HIGH","SR","MH",153,102
"09b12105-8844-4979-b829-450cea06e9ee","p2_s0_tr","{""assignments"":{""concept_heureux"":""SO"",""concept_malade"":""DP""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":7515,""lastEditTime"":7515,""poolOrder"":1,""trialIndex"":9,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""SO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":101,""leftHeight"":101,""rightHeight"":153}","heureux","happy","sick","SO","malade","DP",7515,"MG_HIGH","US_LOW","DP","SO",101,153
"09b12105-8844-4979-b829-450cea06e9ee","p6_s0_tl","{""assignments"":{""concept_heureux"":""MC"",""concept_triste"":""DR""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":6107,""lastEditTime"":6107,""poolOrder"":0,""trialIndex"":24,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":102,""leftHeight"":147,""rightHeight"":102}","heureux","happy","sad","MC","triste","DR",6107,"MG_LOW","US_LOW","DR","MC",147,102
"09b12105-8844-4979-b829-450cea06e9ee","p0_s0_tl","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":5361,""lastEditTime"":5361,""poolOrder"":1,""trialIndex"":0,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":103,""leftHeight"":150,""rightHeight"":103}","en colère","angry","happy","MH","heureux","WH",5361,"MG_HIGH","US_LOW","MH","WH",150,103
"09b12105-8844-4979-b829-450cea06e9ee","p6_s1_tr","{""assignments"":{""concept_heureux"":""MC"",""concept_triste"":""DR""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":5810,""lastEditTime"":5810,""poolOrder"":0,""trialIndex"":27,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":105,""leftHeight"":105,""rightHeight"":147}","heureux","happy","sad","MC","triste","DR",5810,"MG_LOW","US_LOW","MC","DR",105,147
"09b12105-8844-4979-b829-450cea06e9ee","p3_s0_tr","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":7711,""lastEditTime"":7711,""poolOrder"":0,""trialIndex"":13,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":95,""leftHeight"":95,""rightHeight"":148}","banane","banana","peach","MH","pêche (fruit)","SR",7711,"MG_HIGH","US_HIGH","MH","SR",95,148
"09b12105-8844-4979-b829-450cea06e9ee","p4_s1_tr","{""assignments"":{""concept_mort"":""DP"",""concept_paix"":""LB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":4439,""lastEditTime"":4439,""poolOrder"":1,""trialIndex"":19,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":96,""leftHeight"":96,""rightHeight"":153}","mort","death","peace","DP","paix","LB",4439,"MG_HIGH","US_HIGH","LB","DP",96,153
"09b12105-8844-4979-b829-450cea06e9ee","p5_s1_tl","{""assignments"":{""concept_mort"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":6958,""lastEditTime"":6958,""poolOrder"":1,""trialIndex"":22,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":102,""leftHeight"":146,""rightHeight"":102}","mort","death","justice","BK","justice","DB",6958,"MG_HIGH","US_HIGH","DB","BK",146,102
"09b12105-8844-4979-b829-450cea06e9ee","p7_s0_tr","{""assignments"":{""concept_malade"":""A3"",""concept_triste"":""DC""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""A3""},""responseTime"":19762,""lastEditTime"":19762,""poolOrder"":1,""trialIndex"":29,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":104,""leftHeight"":104,""rightHeight"":146}","triste","sad","sick","DC","malade","A3",19762,"MG_LOW","US_LOW","A3","DC",104,146
"09b12105-8844-4979-b829-450cea06e9ee","p10_s1_tr","{""assignments"":{""concept_en_colère"":""SC"",""concept_malade"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":9020,""lastEditTime"":9020,""poolOrder"":1,""trialIndex"":43,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":97,""leftHeight"":97,""rightHeight"":150}","en colère","angry","sick","SC","malade","MH",9020,"MG_LOW","US_HIGH","SC","MH",97,150
"09b12105-8844-4979-b829-450cea06e9ee","p3_s1_tr","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":8519,""lastEditTime"":8519,""poolOrder"":0,""trialIndex"":15,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":101,""leftHeight"":101,""rightHeight"":151}","banane","banana","peach","MH","pêche (fruit)","SR",8519,"MG_HIGH","US_HIGH","SR","MH",101,151
"09b12105-8844-4979-b829-450cea06e9ee","p0_s1_tr","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":7489,""lastEditTime"":7489,""poolOrder"":1,""trialIndex"":3,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":97,""leftHeight"":97,""rightHeight"":151}","en colère","angry","happy","MH","heureux","WH",7489,"MG_HIGH","US_LOW","WH","MH",97,151
"09b12105-8844-4979-b829-450cea06e9ee","p1_s0_tl","{""assignments"":{""concept_mort"":""DP"",""concept_sécurité"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DB""},""responseTime"":13085,""lastEditTime"":13085,""poolOrder"":0,""trialIndex"":4,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DB"",""rightColorCode"":""DP"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":98,""leftHeight"":147,""rightHeight"":98}","mort","death","safety","DP","sécurité","DB",13085,"MG_HIGH","US_LOW","DB","DP",147,98
"09b12105-8844-4979-b829-450cea06e9ee","p2_s1_tr","{""assignments"":{""concept_malade"":""DP"",""concept_heureux"":""SO""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":8583,""lastEditTime"":8583,""poolOrder"":0,""trialIndex"":11,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""SO"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":97,""leftHeight"":97,""rightHeight"":152}","heureux","happy","sick","SO","malade","DP",8583,"MG_HIGH","US_LOW","SO","DP",97,152
"09b12105-8844-4979-b829-450cea06e9ee","p6_s0_tr","{""assignments"":{""concept_heureux"":""MC"",""concept_triste"":""DR""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":7534,""lastEditTime"":7534,""poolOrder"":1,""trialIndex"":25,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":105,""leftHeight"":105,""rightHeight"":152}","heureux","happy","sad","MC","triste","DR",7534,"MG_LOW","US_LOW","DR","MC",105,152
"09b12105-8844-4979-b829-450cea06e9ee","p7_s0_tl","{""assignments"":{""concept_triste"":""DC"",""concept_malade"":""A3""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""A3""},""responseTime"":14122,""lastEditTime"":14122,""poolOrder"":1,""trialIndex"":28,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":104,""leftHeight"":150,""rightHeight"":104}","triste","sad","sick","DC","malade","A3",14122,"MG_LOW","US_LOW","A3","DC",150,104
"09b12105-8844-4979-b829-450cea06e9ee","p1_s0_tr","{""assignments"":{""concept_mort"":""DP"",""concept_sécurité"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DB""},""responseTime"":7017,""lastEditTime"":7017,""poolOrder"":1,""trialIndex"":5,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DB"",""rightColorCode"":""DP"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":97,""leftHeight"":97,""rightHeight"":147}","mort","death","safety","DP","sécurité","DB",7017,"MG_HIGH","US_LOW","DB","DP",97,147
"09b12105-8844-4979-b829-450cea06e9ee","p0_s1_tr","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":6045,""lastEditTime"":6045,""poolOrder"":0,""trialIndex"":3,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":98,""leftHeight"":98,""rightHeight"":153}","en colère","angry","happy","MH","heureux","WH",6045,"MG_HIGH","US_LOW","WH","MH",98,153
"09b12105-8844-4979-b829-450cea06e9ee","p4_s1_tl","{""assignments"":{""concept_paix"":""LB"",""concept_mort"":""DP""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":4814,""lastEditTime"":4814,""poolOrder"":1,""trialIndex"":18,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":96,""leftHeight"":149,""rightHeight"":96}","mort","death","peace","DP","paix","LB",4814,"MG_HIGH","US_HIGH","LB","DP",149,96
"09b12105-8844-4979-b829-450cea06e9ee","p2_s1_tl","{""assignments"":{""concept_heureux"":""SO"",""concept_malade"":""DP""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":20294,""lastEditTime"":20294,""poolOrder"":1,""trialIndex"":10,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""SO"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":98,""leftHeight"":155,""rightHeight"":98}","heureux","happy","sick","SO","malade","DP",20294,"MG_HIGH","US_LOW","SO","DP",155,98
"09b12105-8844-4979-b829-450cea06e9ee","p1_s0_tl","{""assignments"":{""concept_mort"":""DP"",""concept_sécurité"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DB""},""responseTime"":6423,""lastEditTime"":6423,""poolOrder"":1,""trialIndex"":4,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DB"",""rightColorCode"":""DP"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":101,""leftHeight"":147,""rightHeight"":101}","mort","death","safety","DP","sécurité","DB",6423,"MG_HIGH","US_LOW","DB","DP",147,101
