concept_a,concept_b,category,color_a,color_b,deltaS_mg,deltaS_us
happy,lightning,MG_low__US_high,DY,SP,0.05518019114756689,0.6397219123170319
happy,sad,MG_low__US_high,DY,SP,0.026022805959514894,0.7741490937847733
happy,sandstorm,MG_high__US_high,DY,SP,0.36968488931351473,0.9158198441280418
happy,sick,MG_low__US_high,DY,SP,0.04815275642551553,0.9439525262128101
justice,sandstorm,MG_high__US_high,DY,SP,0.5669672113944217,0.8495847916822319
justice,tree,MG_high__US_high,DY,SP,0.44983266583977466,0.6426394004940725
lightning,sandstorm,MG_high__US_high,DY,SP,0.4192175327397021,0.7625313089786494
lightning,sick,MG_low__US_high,DY,SP,0.005688848370202226,0.8429395401733548
peace,sad,MG_low__US_high,DY,SP,0.0345591489743069,0.6626255144041024
peace,sandstorm,MG_high__US_high,DY,SP,0.462118936058727,0.8629490575342309
peace,sick,MG_low__US_high,DY,SP,0.012622311797415409,0.9055183916915177
peace,tree,MG_high__US_high,DY,SP,0.3320658632965498,0.6975464984980932
sad,safety,MG_low__US_high,DY,SP,0.04783741028416788,0.5886320940544523
safety,sandstorm,MG_high__US_high,DY,SP,0.36542832903072164,0.8295938231237137
safety,sick,MG_low__US_high,DY,SP,0.07160136468647771,0.8823683524797075
sandstorm,sick,MG_high__US_low,DY,SP,0.40421181336737133,0.10549853038307044
angry,banana,MG_high__US_high,DY,SR,0.5783276600462166,0.8888223373751267
angry,death,MG_high__US_high,DY,SR,0.3333302956935833,0.6545270042439837
angry,mango,MG_high__US_high,DY,SR,0.4253925232386586,0.5956664977538755
angry,sad,MG_high__US_high,DY,SR,0.5012310739163324,0.8752006266948484
angry,sandstorm,MG_high__US_high,DY,SR,0.6134374942881535,0.9500146807361318
angry,sick,MG_high__US_high,DY,SR,0.35536791560779935,0.9024295318070132
angry,tree,MG_high__US_high,DY,SR,0.5723476672032972,0.8660785284461157
banana,happy,MG_high__US_high,DY,SR,0.4952869789432448,0.7996126609076972
banana,justice,MG_high__US_high,DY,SR,0.5588393175445912,0.6390982594672447
banana,sad,MG_low__US_low,DY,SR,0.07584940633287673,0.08882945431928269
banana,safety,MG_high__US_high,DY,SR,0.4437097528790177,0.6241032456420836
banana,tree,MG_low__US_low,DY,SR,0.0010903634856376243,0.04436501839692486
death,peace,MG_low__US_low,DY,SR,0.07566941475206823,0.043913291738928883
death,sandstorm,MG_high__US_high,DY,SR,0.3763133730074553,0.6899153243654936
happy,sad,MG_high__US_high,DY,SR,0.41733075428088684,0.7925784849324378
happy,sandstorm,MG_high__US_high,DY,SR,0.5377097307078631,0.9024809541862355
happy,tree,MG_high__US_high,DY,SR,0.489871637759308,0.7786328435851577
justice,sad,MG_high__US_high,DY,SR,0.47269754902898975,0.6410789592020609
justice,sandstorm,MG_high__US_high,DY,SR,0.5967847319424333,0.8239271601572349
justice,tree,MG_high__US_high,DY,SR,0.5519734002680146,0.6172528221527134
lightning,mango,MG_high__US_low,DY,SR,0.3364389930954006,0.058112379846064544
lightning,sandstorm,MG_high__US_high,DY,SR,0.5378092960057408,0.7395558277877556
peace,sandstorm,MG_high__US_high,DY,SR,0.44025802038043715,0.7560466070561163
peach,sandstorm,MG_high__US_high,DY,SR,0.47313038965566245,0.7411945388067944
sad,safety,MG_high__US_high,DY,SR,0.36335870779237744,0.630827339859064
sad,tree,MG_low__US_low,DY,SR,0.07391453923778663,0.04112600647905795
safety,sandstorm,MG_high__US_high,DY,SR,0.49106542758245636,0.8081904909667319
safety,tree,MG_high__US_high,DY,SR,0.4384471377857244,0.6075752443692997
angry,banana,MG_high__US_high,DY,SY,0.4903567390124921,0.8452472672788631
angry,lightning,MG_low__US_high,DY,SY,0.019911387010273396,0.6968463825126292
banana,death,MG_high__US_high,DY,SY,0.6769268275918496,0.9484001768503194
banana,justice,MG_high__US_high,DY,SY,0.3667499395603544,0.7657009257613652
banana,peace,MG_high__US_high,DY,SY,0.4250911715127337,0.6396278458480822
banana,peach,MG_high__US_high,DY,SY,0.4094327508248412,0.7958982091495033
banana,sad,MG_high__US_high,DY,SY,0.6590589486048657,0.9747358776613939
banana,sandstorm,MG_high__US_high,DY,SY,0.593268600118549,0.9301339829625266
banana,sick,MG_high__US_high,DY,SY,0.6589639595657988,0.966879410677757
banana,tree,MG_high__US_high,DY,SY,0.5853914823600448,0.8791754897697752
death,happy,MG_high__US_high,DY,SY,0.49513340750225865,0.9111936380304164
death,tree,MG_low__US_low,DY,SY,0.01996222825404881,0.014764231355202995
happy,sad,MG_high__US_high,DY,SY,0.5014925820154772,0.9561676619648749
happy,sandstorm,MG_high__US_high,DY,SY,0.440257856749338,0.8987616133452534
happy,sick,MG_high__US_high,DY,SY,0.4931328410120965,0.9470319768120321
happy,tree,MG_high__US_high,DY,SY,0.42253051168287387,0.8325878989517967
justice,sad,MG_high__US_high,DY,SY,0.4143098013047304,0.7198800137495436
justice,sandstorm,MG_high__US_high,DY,SY,0.34352538213189954,0.585732198825492
justice,sick,MG_high__US_high,DY,SY,0.4022999948695518,0.7159734664691355
lightning,peach,MG_low__US_high,DY,SY,0.0700286675150481,0.6189771553832877
mango,sad,MG_high__US_high,DY,SY,0.5097598870994067,0.6779211843459254
mango,sick,MG_high__US_high,DY,SY,0.5017792480272092,0.6821908544854454
peace,sad,MG_high__US_high,DY,SY,0.33250680824855916,0.7439818116979235
peace,safety,MG_low__US_low,DY,SY,0.01704900630329509,0.10901228376308625
sad,sandstorm,MG_low__US_low,DY,SY,0.04040254152308642,0.09846062282701973
sad,sick,MG_low__US_low,DY,SY,0.03304274536960761,0.05833657136417164
sandstorm,sick,MG_low__US_low,DY,SY,0.011515433414481746,0.14461079921693237
angry,justice,MG_high__US_high,DY,WH,0.7826964845339184,0.7084001709940484
angry,lightning,MG_high__US_high,DY,WH,0.36088895720468983,0.8976900723193673
angry,peace,MG_high__US_high,DY,WH,0.7500548113648107,0.7831064369410883
angry,safety,MG_high__US_high,DY,WH,0.409074446812989,0.6155854064315789
banana,happy,MG_high__US_high,DY,WH,0.5993802763046132,0.6444992938674827
banana,justice,MG_high__US_high,DY,WH,0.770040569755102,0.7677721538828719
banana,lightning,MG_high__US_high,DY,WH,0.36697205891179974,0.9223308898051346
banana,mango,MG_low__US_low,DY,WH,0.04721524239730246,0.011168545990595524
banana,peace,MG_high__US_high,DY,WH,0.7387464883393713,0.82971897422938
banana,safety,MG_high__US_high,DY,WH,0.4130374345027774,0.688351673622309
death,sandstorm,MG_high__US_high,DY,WH,0.37958995515876803,0.6183703478987854
death,tree,MG_high__US_high,DY,WH,0.5528646820884073,0.5913110123416025
happy,mango,MG_high__US_high,DY,WH,0.5648416891583077,0.6623742977556017
happy,sad,MG_high__US_high,DY,WH,0.4407060004149401,0.6162113188430689
happy,sandstorm,MG_high__US_high,DY,WH,0.503810225278708,0.7249139255386974
happy,tree,MG_high__US_high,DY,WH,0.6705824046674278,0.7100324387747916
justice,mango,MG_high__US_high,DY,WH,0.7427063488657348,0.7848717394205147
justice,peace,MG_low__US_low,DY,WH,0.04476387094511164,0.11424318628692975
justice,peach,MG_high__US_high,DY,WH,0.7104324116217167,0.710062654347738
justice,sad,MG_high__US_high,DY,WH,0.6233355453613847,0.7303279466989727
justice,safety,MG_high__US_low,DY,WH,0.4112729407655285,0.10996074060459499
justice,sandstorm,MG_high__US_high,DY,WH,0.6732772915418166,0.8166586322721003
justice,sick,MG_high__US_high,DY,WH,0.47855862583363745,0.9422670567858218
justice,tree,MG_high__US_high,DY,WH,0.8276579720442108,0.8122479733271908
lightning,sick,MG_low__US_high,DY,WH,0.03304121675894528,0.9884924558891997
lightning,tree,MG_high__US_high,DY,WH,0.4489536334563056,0.9361528497614204
mango,peace,MG_high__US_high,DY,WH,0.7097303040834859,0.8451656144549617
mango,safety,MG_high__US_high,DY,WH,0.3731347597865282,0.706181894695824
peace,peach,MG_high__US_high,DY,WH,0.674132938317592,0.7902248253849933
peace,sad,MG_high__US_high,DY,WH,0.5884256195079112,0.790733915798735
peace,sandstorm,MG_high__US_high,DY,WH,0.6413189970079975,0.8623198353179027
peace,sick,MG_high__US_high,DY,WH,0.4397425347335488,0.9627172343050499
peace,tree,MG_high__US_high,DY,WH,0.799677018934849,0.8623702554115871
safety,sick,MG_low__US_high,DY,WH,0.08002790084623385,0.9107179881704244
safety,tree,MG_high__US_high,DY,WH,0.49355255262450765,0.746762264213285
angry,banana,MG_low__US_low,LB,LC,0.047565329168032966,0.011992148135641367
angry,lightning,MG_low__US_low,LB,LC,0.0403844328110603,0.14278082539639708
angry,mango,MG_low__US_low,LB,LC,0.06186684007692511,0.09238359807856211
angry,peace,MG_low__US_low,LB,LC,0.06828257240688074,0.1438684296934301
angry,peach,MG_low__US_low,LB,LC,0.059860199330531216,0.04556319346591303
angry,tree,MG_low__US_low,LB,LC,0.03228933560680458,0.08324844902327855
banana,lightning,MG_low__US_low,LB,LC,0.005189776105204269,0.14454403070787464
banana,mango,MG_low__US_low,LB,LC,0.024406033504404734,0.13260107545051825
banana,peace,MG_low__US_low,LB,LC,0.03808877999512261,0.14472913820162686
banana,peach,MG_low__US_low,LB,LC,0.02573554254167454,0.046249276623756386
banana,safety,MG_low__US_low,LB,LC,0.05862032149678975,0.004643216739924183
banana,tree,MG_low__US_low,LB,LC,0.0061917689991157765,0.09829487079966226
death,happy,MG_low__US_low,LB,LC,0.024185646371956915,0.12568358510458988
death,lightning,MG_low__US_low,LB,LC,0.06685682728565245,0.08191049828219071
death,peace,MG_low__US_low,LB,LC,0.030075328002621138,0.08987959650349708
death,peach,MG_low__US_low,LB,LC,0.049773537549482993,0.0876417415967572
death,safety,MG_low__US_low,LB,LC,0.016860824244179673,0.04637348285498111
death,sandstorm,MG_low__US_low,LB,LC,0.0024728118461607718,0.09162988921508863
death,sick,MG_low__US_low,LB,LC,0.04548792819829783,0.12519848182305626
happy,mango,MG_low__US_low,LB,LC,0.06798793992699514,0.04686262683131798
happy,peach,MG_low__US_low,LB,LC,0.060438272005906235,0.09765627443615754
happy,safety,MG_low__US_low,LB,LC,0.03435484050456705,0.05826866525175567
happy,sandstorm,MG_low__US_low,LB,LC,0.025704782348147326,0.08373144287006329
happy,sick,MG_low__US_low,LB,LC,0.015815201510894994,0.03470575121324626
justice,lightning,MG_low__US_low,LB,LC,0.007837522526212837,0.08212101355024481
justice,peace,MG_low__US_low,LB,LC,0.019187444672682963,0.06452270922191472
lightning,peace,MG_low__US_low,LB,LC,0.027590786181870053,0.01375322729273426
lightning,peach,MG_low__US_low,LB,LC,0.01620982731108528,0.12710379484408119
lightning,safety,MG_low__US_low,LB,LC,0.04281559019289016,0.09107512649336136
lightning,sandstorm,MG_low__US_low,LB,LC,0.06411880308937246,0.1319150857094642
mango,safety,MG_low__US_low,LB,LC,0.033349380650719906,0.033345320185805105
mango,sandstorm,MG_low__US_low,LB,LC,0.05697585244757025,0.09457349495789552
mango,tree,MG_low__US_low,LB,LC,0.025001073189216072,0.02540570243242679
peace,peach,MG_low__US_low,LB,LC,0.012857758989631263,0.12954307475990423
peace,safety,MG_low__US_low,LB,LC,0.012711020981149401,0.09813620256994349
peace,sandstorm,MG_low__US_low,LB,LC,0.027971152952922074,0.1345566390435029
peach,safety,MG_low__US_low,LB,LC,0.02749400671309088,0.016484757907705427
peach,sandstorm,MG_low__US_low,LB,LC,0.047136690921219915,0.026574801760657518
peach,sick,MG_low__US_low,LB,LC,0.08038967168634414,0.08536980233431812
peach,tree,MG_low__US_low,LB,LC,0.02649558113423245,0.11800531447563922
safety,sandstorm,MG_low__US_low,LB,LC,0.014702224758061655,0.005710567143870693
safety,sick,MG_low__US_low,LB,LC,0.052815351451256876,0.03445533048708338
safety,tree,MG_low__US_low,LB,LC,0.05419118518025012,0.043312481617490795
sandstorm,sick,MG_low__US_low,LB,LC,0.04682310409825474,0.06396178577116407
sandstorm,tree,MG_low__US_low,LB,LC,0.07931609492392533,0.08761078743329453
angry,death,MG_low__US_low,LB,LG,0.058043018474036145,0.03549421496507538
angry,safety,MG_low__US_low,LB,LG,0.0015900520935894225,0.03201173941742885
banana,mango,MG_low__US_low,LB,LG,0.008307918827245242,0.0834703230871523
banana,peach,MG_low__US_low,LB,LG,0.06305550288844297,0.09180945042367705
death,happy,MG_low__US_low,LB,LG,0.05532074579737967,0.08252267984950845
death,safety,MG_low__US_low,LB,LG,0.0491812751968832,0.04573692227522641
death,sandstorm,MG_low__US_low,LB,LG,0.026964342355337345,0.0029666455741639286
happy,sandstorm,MG_low__US_low,LB,LG,0.035568172150362454,0.08092360713580904
happy,sick,MG_low__US_low,LB,LG,0.019893784442190032,0.12467106275715634
justice,lightning,MG_low__US_low,LB,LG,0.026490423035440802,0.024872125805568857
justice,sad,MG_low__US_low,LB,LG,0.008028285224466636,0.08264309119463809
lightning,sad,MG_low__US_low,LB,LG,0.03837502674050497,0.11862429726458407
lightning,tree,MG_high__US_high,LB,LG,0.37834072592257106,0.5927109051387414
mango,peach,MG_low__US_low,LB,LG,0.06525909085662795,0.010591960557515101
sad,tree,MG_high__US_high,LB,LG,0.43194826442659084,0.6364739487063105
safety,sandstorm,MG_low__US_low,LB,LG,0.07006529430387148,0.044285627610523015
angry,banana,MG_high__US_high,LB,LH,0.39462363783503873,0.6832563469310611
angry,death,MG_low__US_low,LB,LH,0.007395800273940711,0.0682275870271245
angry,happy,MG_low__US_low,LB,LH,0.017221479352272695,0.008292367607005746
angry,safety,MG_low__US_low,LB,LH,0.044628175618650845,0.11801732965652478
banana,death,MG_high__US_high,LB,LH,0.4054751480520242,0.7016003830382795
banana,justice,MG_high__US_high,LB,LH,0.4199591929236423,0.7308593514864146
banana,peace,MG_high__US_high,LB,LH,0.34450454891792237,0.72322439842822694
banana,sad,MG_high__US_high,LB,LH,0.4073801766786546,0.7810591468774135
death,happy,MG_low__US_low,LB,LH,0.01151146818585852,0.02124040315670528
death,safety,MG_low__US_low,LB,LH,0.038802740246975276,0.08712515054969877
happy,safety,MG_low__US_low,LB,LH,0.021921150893566776,0.08009430538819529
justice,peace,MG_low__US_low,LB,LH,0.06578435627145773,0.045086906163232854
justice,sad,MG_low__US_low,LB,LH,0.046616486251850775,0.06449704346097596
lightning,peach,MG_low__US_low,LB,LH,0.02496537112994779,0.06564012143559728
lightning,sick,MG_low__US_low,LB,LH,0.009492406205892312,0.13840733713833697
mango,tree,MG_low__US_low,LB,LH,0.07878029911993245,0.015410773694510826
peace,sad,MG_low__US_low,LB,LH,0.024897888071793384,0.013828707741229851
peach,sad,MG_low__US_high,LB,LH,0.009488467105119192,0.6397911772104723
peach,sick,MG_low__US_low,LB,LH,0.03368406744094793,0.10064032120977062
peach,tree,MG_low__US_low,LB,LH,0.06349174260813628,0.05997626734155337
sad,sick,MG_low__US_high,LB,LH,0.04326652776301643,0.6177965170392627
sad,tree,MG_low__US_high,LB,LH,0.05511774053422913,0.6186921319966172
angry,lightning,MG_low__US_low,LB,LO,0.06280980669582736,0.014563152532095336
angry,mango,MG_low__US_high,LB,LO,0.02222653959134302,0.7615860498195879
angry,sandstorm,MG_high__US_high,LB,LO,0.3608237725326635,0.8917872218156107
banana,sandstorm,MG_high__US_high,LB,LO,0.3440295868310985,0.6062121336420858
death,happy,MG_low__US_low,LB,LO,0.035820564391045584,0.12118144223779437
death,lightning,MG_low__US_low,LB,LO,0.016271218571434876,0.02145958516782326
death,peach,MG_low__US_high,LB,LO,0.01234475943336144,0.9788082033548431
death,sandstorm,MG_high__US_high,LB,LO,0.45150047505715407,0.8767817781156155
happy,justice,MG_low__US_low,LB,LO,0.05363480898420803,0.1309291900302601
happy,lightning,MG_low__US_low,LB,LO,0.04435612698746816,0.08718950101725631
happy,peach,MG_low__US_high,LB,LO,0.02230696110631669,0.8490273980510854
happy,sad,MG_low__US_low,LB,LO,0.021361258823324736,0.14551904071435162
happy,safety,MG_low__US_low,LB,LO,0.01763789867617116,0.0262203751404948
happy,sandstorm,MG_high__US_high,LB,LO,0.39455627968813367,0.7323804700109435
justice,safety,MG_low__US_low,LB,LO,0.03963265151493034,0.10698071454930314
justice,sandstorm,MG_high__US_high,LB,LO,0.4619827615118073,0.8641100979341023
lightning,mango,MG_low__US_high,LB,LO,0.07952938880110594,0.6231500445523177
lightning,peach,MG_low__US_high,LB,LO,0.02476530218425227,0.8851883424928151
lightning,safety,MG_low__US_low,LB,LO,0.06692217738133488,0.11977397377652826
lightning,sandstorm,MG_high__US_high,LB,LO,0.3759781852697637,0.7545769546861727
lightning,tree,MG_low__US_low,LB,LO,0.01481508814938115,0.1273242751669419
mango,peace,MG_low__US_high,LB,LO,0.07025262543824207,0.7815188699330877
mango,tree,MG_low__US_high,LB,LO,0.06796754908780883,0.6045929233755061
peace,peach,MG_low__US_high,LB,LO,0.027074425635544408,0.9420282581871287
peace,sad,MG_low__US_low,LB,LO,0.029008338390558386,0.06485570766053983
peace,sandstorm,MG_high__US_high,LB,LO,0.35063362900783934,0.865603114493078
peach,sad,MG_low__US_high,LB,LO,0.0015393301718553687,0.9534622064373468
peach,safety,MG_low__US_high,LB,LO,0.04370337953819381,0.8790096443985782
peach,sick,MG_low__US_high,LB,LO,0.062446930773425,0.8380674779636752
peach,tree,MG_low__US_high,LB,LO,0.041281986122425174,0.912592436280222
sad,safety,MG_low__US_low,LB,LO,0.04322765564254333,0.12202789617815069
sad,sandstorm,MG_high__US_high,LB,LO,0.4192586441357813,0.8748615513077951
safety,sandstorm,MG_high__US_high,LB,LO,0.44327454246384557,0.7684006954232161
sandstorm,sick,MG_high__US_high,LB,LO,0.44755797187037505,0.6718547740038958
sandstorm,tree,MG_high__US_high,LB,LO,0.3796350285354136,0.7612696892373205
angry,death,MG_low__US_low,LB,LP,0.04464469059792697,0.1147313879014838
happy,mango,MG_low__US_low,LB,LP,0.009350541010471503,0.12950426764337714
happy,peach,MG_low__US_low,LB,LP,0.028813075542793998,0.05963612006872587
justice,lightning,MG_low__US_low,LB,LP,0.017597048146167804,0.029085604217584604
justice,peace,MG_low__US_low,LB,LP,0.0548513431354154,0.0752138114672522
justice,safety,MG_low__US_low,LB,LP,0.03772731021802178,0.0032803135740278044
justice,sick,MG_low__US_low,LB,LP,0.052864934227812466,0.15243515455286438
lightning,peace,MG_low__US_low,LB,LP,0.07446736669123499,0.05681015542509199
lightning,safety,MG_low__US_low,LB,LP,0.058243121853453594,0.030840966258109503
peace,safety,MG_low__US_low,LB,LP,0.02079430341964006,0.07474616300248282
sandstorm,sick,MG_low__US_low,LB,LP,0.026759395755372173,0.024892577090459833
angry,peach,MG_low__US_high,LB,LR,0.04063637184347657,0.8590115784124879
angry,sandstorm,MG_low__US_low,LB,LR,0.06269317285381248,0.08154996595510466
banana,happy,MG_low__US_low,LB,LR,0.07460206580103262,0.019417326194313578
banana,mango,MG_low__US_high,LB,LR,0.047555312981021614,0.5872575281400387
death,happy,MG_low__US_low,LB,LR,0.026797291951172975,0.11538517125453462
death,mango,MG_low__US_high,LB,LR,0.07962961993920392,0.6623295999987788
death,sick,MG_low__US_low,LB,LR,0.0636084973631652,0.08825477786823188
death,tree,MG_low__US_low,LB,LR,0.060834846617815685,0.018265053515840124
happy,sick,MG_low__US_low,LB,LR,0.07298687929422604,0.04733258338771046
happy,tree,MG_low__US_low,LB,LR,0.07001263705601696,0.12002332400840648
justice,peace,MG_low__US_low,LB,LR,0.03140372274254921,0.08802008499770864
justice,sad,MG_low__US_low,LB,LR,0.03426374405921484,0.11776363574613008
lightning,mango,MG_low__US_high,LB,LR,0.0633222473287543,0.6995762392980329
lightning,peach,MG_low__US_high,LB,LR,0.07626020635754394,0.9296306381662507
lightning,safety,MG_low__US_low,LB,LR,0.008639244474922148,0.07366720727722398
peace,sad,MG_low__US_low,LB,LR,0.0012080187590809977,0.018586678602943107
