country,concept_a,concept_b,color_1,color_2,A_to_C1,A_to_C2,B_to_C1,B_to_C2,mu_D,semantic_distance
usa,death,safety,A1,DB,0.775,0.2328,0.223,0.4336,0.7528,0.8101
usa,death,sandstorm,A1,DB,0.775,0.2328,0.3454,0.078,0.2748,0.4127
usa,death,sick,A1,DB,0.775,0.2328,0.4512,0.202,0.293,0.3937
usa,death,tree,A1,DB,0.775,0.2328,0.0992,0.1272,0.5702,0.8228
usa,happy,justice,A1,DB,0.1012,0.3926,0.302,0.4366,-0.1568,0.2041
usa,happy,lightning,A1,DB,0.1012,0.3926,0.3756,0.1768,-0.4902,0.6249
usa,happy,mango,A1,DB,0.1012,0.3926,0.0426,0.046,-0.288,0.5451
usa,happy,peace,A1,DB,0.1012,0.3926,0.1886,0.5406,0.0606,0.0847
usa,happy,peach,A1,DB,0.1012,0.3926,0.0288,0.051,-0.2692,0.5166
usa,happy,sad,A1,DB,0.1012,0.3926,0.7964,0.5434,-0.5444,0.6563
usa,happy,safety,A1,DB,0.1012,0.3926,0.223,0.4336,-0.0808,0.1109
usa,happy,sandstorm,A1,DB,0.1012,0.3926,0.3454,0.078,-0.5588,0.7247
usa,happy,sick,A1,DB,0.1012,0.3926,0.4512,0.202,-0.5406,0.6538
usa,happy,tree,A1,DB,0.1012,0.3926,0.0992,0.1272,-0.2634,0.4601
usa,justice,lightning,A1,DB,0.302,0.4366,0.3756,0.1768,-0.3334,0.4059
usa,justice,mango,A1,DB,0.302,0.4366,0.0426,0.046,-0.1312,0.2135
usa,justice,peace,A1,DB,0.302,0.4366,0.1886,0.5406,0.2174,0.2656
usa,justice,peach,A1,DB,0.302,0.4366,0.0288,0.051,-0.1124,0.1839
usa,justice,sad,A1,DB,0.302,0.4366,0.7964,0.5434,-0.3876,0.4518
usa,justice,safety,A1,DB,0.302,0.4366,0.223,0.4336,0.076,0.0931
usa,justice,sandstorm,A1,DB,0.302,0.4366,0.3454,0.078,-0.402,0.5042
usa,justice,sick,A1,DB,0.302,0.4366,0.4512,0.202,-0.3838,0.4485
usa,justice,tree,A1,DB,0.302,0.4366,0.0992,0.1272,-0.1066,0.1624
usa,lightning,mango,A1,DB,0.3756,0.1768,0.0426,0.046,0.2022,0.3737
usa,lightning,peace,A1,DB,0.3756,0.1768,0.1886,0.5406,0.5508,0.6492
usa,lightning,peach,A1,DB,0.3756,0.1768,0.0288,0.051,0.221,0.4065
usa,lightning,sad,A1,DB,0.3756,0.1768,0.7964,0.5434,-0.0542,0.0725
usa,lightning,safety,A1,DB,0.3756,0.1768,0.223,0.4336,0.4094,0.5051
usa,lightning,sandstorm,A1,DB,0.3756,0.1768,0.3454,0.078,-0.0686,0.102
usa,lightning,sick,A1,DB,0.3756,0.1768,0.4512,0.202,-0.0504,0.0676
usa,lightning,tree,A1,DB,0.3756,0.1768,0.0992,0.1272,0.2268,0.3806
usa,mango,peace,A1,DB,0.0426,0.046,0.1886,0.5406,0.3486,0.5741
usa,mango,peach,A1,DB,0.0426,0.046,0.0288,0.051,0.0188,0.124
usa,mango,sad,A1,DB,0.0426,0.046,0.7964,0.5434,-0.2564,0.4359
usa,mango,safety,A1,DB,0.0426,0.046,0.223,0.4336,0.2072,0.3544
usa,mango,sandstorm,A1,DB,0.0426,0.046,0.3454,0.078,-0.2708,0.5484
usa,mango,sick,A1,DB,0.0426,0.046,0.4512,0.202,-0.2526,0.4313
usa,mango,tree,A1,DB,0.0426,0.046,0.0992,0.1272,0.0246,0.0862
usa,peace,peach,A1,DB,0.1886,0.5406,0.0288,0.051,-0.3298,0.55
usa,peace,sad,A1,DB,0.1886,0.5406,0.7964,0.5434,-0.605,0.6777
usa,peace,safety,A1,DB,0.1886,0.5406,0.223,0.4336,-0.1414,0.1816
usa,peace,sandstorm,A1,DB,0.1886,0.5406,0.3454,0.078,-0.6194,0.7375
usa,peace,sick,A1,DB,0.1886,0.5406,0.4512,0.202,-0.6012,0.6754
usa,peace,tree,A1,DB,0.1886,0.5406,0.0992,0.1272,-0.324,0.5028
usa,peach,sad,A1,DB,0.0288,0.051,0.7964,0.5434,-0.2752,0.4652
usa,peach,safety,A1,DB,0.0288,0.051,0.223,0.4336,0.1884,0.3249
usa,peach,sandstorm,A1,DB,0.0288,0.051,0.3454,0.078,-0.2896,0.581
usa,peach,sick,A1,DB,0.0288,0.051,0.4512,0.202,-0.2714,0.4608
usa,peach,tree,A1,DB,0.0288,0.051,0.0992,0.1272,0.0058,0.0206
usa,sad,safety,A1,DB,0.7964,0.5434,0.223,0.4336,0.4636,0.545
usa,sad,sandstorm,A1,DB,0.7964,0.5434,0.3454,0.078,-0.0144,0.0206
usa,sad,sick,A1,DB,0.7964,0.5434,0.4512,0.202,0.0038,0.0049
usa,sad,tree,A1,DB,0.7964,0.5434,0.0992,0.1272,0.281,0.4389
usa,safety,sandstorm,A1,DB,0.223,0.4336,0.3454,0.078,-0.478,0.6042
usa,safety,sick,A1,DB,0.223,0.4336,0.4512,0.202,-0.4598,0.542
usa,safety,tree,A1,DB,0.223,0.4336,0.0992,0.1272,-0.1826,0.2912
usa,sandstorm,sick,A1,DB,0.3454,0.078,0.4512,0.202,0.0182,0.0261
usa,sandstorm,tree,A1,DB,0.3454,0.078,0.0992,0.1272,0.2954,0.5322
usa,sick,tree,A1,DB,0.4512,0.202,0.0992,0.1272,0.2772,0.4346
usa,angry,banana,A1,DC,0.3736,0.1014,0.0524,0.0568,0.2766,0.5281
usa,angry,death,A1,DC,0.3736,0.1014,0.775,0.1342,-0.3686,0.5567
usa,angry,happy,A1,DC,0.3736,0.1014,0.1012,0.3704,0.5414,0.7011
usa,angry,justice,A1,DC,0.3736,0.1014,0.302,0.3298,0.3,0.3942
usa,angry,lightning,A1,DC,0.3736,0.1014,0.3756,0.07,-0.0334,0.0518
usa,angry,mango,A1,DC,0.3736,0.1014,0.0426,0.051,0.2806,0.5389
usa,angry,peace,A1,DC,0.3736,0.1014,0.1886,0.5204,0.604,0.7132
usa,angry,peach,A1,DC,0.3736,0.1014,0.0288,0.08,0.3234,0.5968
usa,angry,sad,A1,DC,0.3736,0.1014,0.7964,0.3846,-0.1396,0.1967
usa,angry,safety,A1,DC,0.3736,0.1014,0.223,0.3758,0.425,0.5475
usa,angry,sandstorm,A1,DC,0.3736,0.1014,0.3454,0.069,-0.0042,0.0066
usa,angry,sick,A1,DC,0.3736,0.1014,0.4512,0.24,0.061,0.0832
usa,angry,tree,A1,DC,0.3736,0.1014,0.0992,0.3622,0.5352,0.698
usa,banana,death,A1,DC,0.0524,0.0568,0.775,0.1342,-0.6452,0.9521
usa,banana,happy,A1,DC,0.0524,0.0568,0.1012,0.3704,0.2648,0.5103
usa,banana,justice,A1,DC,0.0524,0.0568,0.302,0.3298,0.0234,0.0404
usa,banana,lightning,A1,DC,0.0524,0.0568,0.3756,0.07,-0.31,0.5934
usa,banana,mango,A1,DC,0.0524,0.0568,0.0426,0.051,0.004,0.0225
usa,banana,peace,A1,DC,0.0524,0.0568,0.1886,0.5204,0.3274,0.5396
usa,banana,peach,A1,DC,0.0524,0.0568,0.0288,0.08,0.0468,0.2331
usa,banana,sad,A1,DC,0.0524,0.0568,0.7964,0.3846,-0.4162,0.6611
usa,banana,safety,A1,DC,0.0524,0.0568,0.223,0.3758,0.1484,0.263
usa,banana,sandstorm,A1,DC,0.0524,0.0568,0.3454,0.069,-0.2808,0.5623
usa,banana,sick,A1,DC,0.0524,0.0568,0.4512,0.24,-0.21560000000000001,0.3573
usa,banana,tree,A1,DC,0.0524,0.0568,0.0992,0.3622,0.2586,0.5043
usa,death,happy,A1,DC,0.775,0.1342,0.1012,0.3704,0.91,0.9421
usa,death,justice,A1,DC,0.775,0.1342,0.302,0.3298,0.6686,0.7805
usa,death,lightning,A1,DC,0.775,0.1342,0.3756,0.07,0.3352,0.5223
usa,death,mango,A1,DC,0.775,0.1342,0.0426,0.051,0.6492,0.9564
usa,death,peace,A1,DC,0.775,0.1342,0.1886,0.5204,0.9726,0.9339
usa,death,peach,A1,DC,0.775,0.1342,0.0288,0.08,0.692,0.9645
usa,death,sad,A1,DC,0.775,0.1342,0.7964,0.3846,0.229,0.339
usa,death,safety,A1,DC,0.775,0.1342,0.223,0.3758,0.7936,0.8673
usa,death,sandstorm,A1,DC,0.775,0.1342,0.3454,0.069,0.3644,0.5689
usa,death,sick,A1,DC,0.775,0.1342,0.4512,0.24,0.4296,0.5677
usa,death,tree,A1,DC,0.775,0.1342,0.0992,0.3622,0.9038,0.9419
usa,happy,justice,A1,DC,0.1012,0.3704,0.302,0.3298,-0.2414,0.3225
usa,happy,lightning,A1,DC,0.1012,0.3704,0.3756,0.07,-0.5748,0.7373
usa,happy,mango,A1,DC,0.1012,0.3704,0.0426,0.051,-0.2608,0.508
usa,happy,peace,A1,DC,0.1012,0.3704,0.1886,0.5204,0.0626,0.088
usa,happy,peach,A1,DC,0.1012,0.3704,0.0288,0.08,-0.218,0.428
usa,happy,sad,A1,DC,0.1012,0.3704,0.7964,0.3846,-0.681,0.7763
usa,happy,safety,A1,DC,0.1012,0.3704,0.223,0.3758,-0.1164,0.1632
usa,happy,sandstorm,A1,DC,0.1012,0.3704,0.3454,0.069,-0.5456,0.7203
usa,happy,sick,A1,DC,0.1012,0.3704,0.4512,0.24,-0.4804,0.5901
usa,happy,tree,A1,DC,0.1012,0.3704,0.0992,0.3622,-0.0062,0.0096
usa,justice,lightning,A1,DC,0.302,0.3298,0.3756,0.07,-0.3334,0.4386
usa,justice,mango,A1,DC,0.302,0.3298,0.0426,0.051,-0.0194,0.0337
usa,justice,peace,A1,DC,0.302,0.3298,0.1886,0.5204,0.304,0.375
usa,justice,peach,A1,DC,0.302,0.3298,0.0288,0.08,0.0234,0.0402
usa,justice,sad,A1,DC,0.302,0.3298,0.7964,0.3846,-0.4396,0.5245
usa,justice,safety,A1,DC,0.302,0.3298,0.223,0.3758,0.125,0.1596
usa,justice,sandstorm,A1,DC,0.302,0.3298,0.3454,0.069,-0.3042,0.4087
usa,justice,sick,A1,DC,0.302,0.3298,0.4512,0.24,-0.239,0.2924
usa,justice,tree,A1,DC,0.302,0.3298,0.0992,0.3622,0.2352,0.3159
usa,lightning,mango,A1,DC,0.3756,0.07,0.0426,0.051,0.314,0.6043
usa,lightning,peace,A1,DC,0.3756,0.07,0.1886,0.5204,0.6374,0.7453
usa,lightning,peach,A1,DC,0.3756,0.07,0.0288,0.08,0.3568,0.6573
usa,lightning,sad,A1,DC,0.3756,0.07,0.7964,0.3846,-0.1062,0.1523
usa,lightning,safety,A1,DC,0.3756,0.07,0.223,0.3758,0.4584,0.5883
usa,lightning,sandstorm,A1,DC,0.3756,0.07,0.3454,0.069,0.0292,0.0468
usa,lightning,sick,A1,DC,0.3756,0.07,0.4512,0.24,0.0944,0.1301
usa,lightning,tree,A1,DC,0.3756,0.07,0.0992,0.3622,0.5686,0.7347
usa,mango,peace,A1,DC,0.0426,0.051,0.1886,0.5204,0.3234,0.5374
usa,mango,peach,A1,DC,0.0426,0.051,0.0288,0.08,0.0428,0.2268
usa,mango,sad,A1,DC,0.0426,0.051,0.7964,0.3846,-0.4202,0.6694
usa,mango,safety,A1,DC,0.0426,0.051,0.223,0.3758,0.1444,0.258
usa,mango,sandstorm,A1,DC,0.0426,0.051,0.3454,0.069,-0.2848,0.5739
usa,mango,sick,A1,DC,0.0426,0.051,0.4512,0.24,-0.2196,0.3658
usa,mango,tree,A1,DC,0.0426,0.051,0.0992,0.3622,0.2546,0.5019
usa,peace,peach,A1,DC,0.1886,0.5204,0.0288,0.08,-0.2806,0.4711
usa,peace,sad,A1,DC,0.1886,0.5204,0.7964,0.3846,-0.7436,0.7828
usa,peace,safety,A1,DC,0.1886,0.5204,0.223,0.3758,-0.179,0.2318
usa,peace,sandstorm,A1,DC,0.1886,0.5204,0.3454,0.069,-0.6082,0.7295
usa,peace,sick,A1,DC,0.1886,0.5204,0.4512,0.24,-0.543,0.6157
usa,peace,tree,A1,DC,0.1886,0.5204,0.0992,0.3622,-0.0688,0.0971
usa,peach,sad,A1,DC,0.0288,0.08,0.7964,0.3846,-0.463,0.7103
usa,peach,safety,A1,DC,0.0288,0.08,0.223,0.3758,0.1016,0.181
usa,peach,sandstorm,A1,DC,0.0288,0.08,0.3454,0.069,-0.3276,0.6314
usa,peach,sick,A1,DC,0.0288,0.08,0.4512,0.24,-0.2624,0.4261
usa,peach,tree,A1,DC,0.0288,0.08,0.0992,0.3622,0.2118,0.4207
usa,sad,safety,A1,DC,0.7964,0.3846,0.223,0.3758,0.5646,0.6522
usa,sad,sandstorm,A1,DC,0.7964,0.3846,0.3454,0.069,0.1354,0.1961
usa,sad,sick,A1,DC,0.7964,0.3846,0.4512,0.24,0.2006,0.2544
usa,sad,tree,A1,DC,0.7964,0.3846,0.0992,0.3622,0.6748,0.7742
usa,safety,sandstorm,A1,DC,0.223,0.3758,0.3454,0.069,-0.4292,0.5643
usa,safety,sick,A1,DC,0.223,0.3758,0.4512,0.24,-0.364,0.4409
usa,safety,tree,A1,DC,0.223,0.3758,0.0992,0.3622,0.1102,0.1553
usa,sandstorm,sick,A1,DC,0.3454,0.069,0.4512,0.24,0.0652,0.0912
usa,sandstorm,tree,A1,DC,0.3454,0.069,0.0992,0.3622,0.5394,0.7174
usa,sick,tree,A1,DC,0.4512,0.24,0.0992,0.3622,0.4742,0.586
usa,angry,banana,A1,DG,0.3736,0.1384,0.0524,0.1682,0.351,0.5713
usa,angry,death,A1,DG,0.3736,0.1384,0.775,0.1142,-0.4256,0.6181
usa,angry,happy,A1,DG,0.3736,0.1384,0.1012,0.363,0.497,0.6503
usa,angry,justice,A1,DG,0.3736,0.1384,0.302,0.3464,0.2796,0.3607
usa,angry,lightning,A1,DG,0.3736,0.1384,0.3756,0.0454,-0.095,0.1445
usa,angry,mango,A1,DG,0.3736,0.1384,0.0426,0.2178,0.4104,0.6235
usa,angry,peace,A1,DG,0.3736,0.1384,0.1886,0.4608,0.5074,0.6207
usa,angry,peach,A1,DG,0.3736,0.1384,0.0288,0.1328,0.3392,0.5767
usa,angry,sad,A1,DG,0.3736,0.1384,0.7964,0.26,-0.3012,0.4268
usa,angry,safety,A1,DG,0.3736,0.1384,0.223,0.4914,0.5036,0.6061
usa,angry,sandstorm,A1,DG,0.3736,0.1384,0.3454,0.068,-0.0422,0.0649
usa,angry,sick,A1,DG,0.3736,0.1384,0.4512,0.404,0.188,0.2318
usa,angry,tree,A1,DG,0.3736,0.1384,0.0992,0.8782,1.0142,0.9797
usa,banana,death,A1,DG,0.0524,0.1682,0.775,0.1142,-0.7766,0.9652
usa,banana,happy,A1,DG,0.0524,0.1682,0.1012,0.363,0.146,0.2685
usa,banana,justice,A1,DG,0.0524,0.1682,0.302,0.3464,-0.0714,0.1126
usa,banana,lightning,A1,DG,0.0524,0.1682,0.3756,0.0454,-0.446,0.7199
usa,banana,mango,A1,DG,0.0524,0.1682,0.0426,0.2178,0.0594,0.1397
usa,banana,peace,A1,DG,0.0524,0.1682,0.1886,0.4608,0.1564,0.2548
usa,banana,peach,A1,DG,0.0524,0.1682,0.0288,0.1328,-0.0118,0.0337
usa,banana,sad,A1,DG,0.0524,0.1682,0.7964,0.26,-0.6522,0.8712
usa,banana,safety,A1,DG,0.0524,0.1682,0.223,0.4914,0.1526,0.241
usa,banana,sandstorm,A1,DG,0.0524,0.1682,0.3454,0.068,-0.3932,0.6644
usa,banana,sick,A1,DG,0.0524,0.1682,0.4512,0.404,-0.163,0.232
usa,banana,tree,A1,DG,0.0524,0.1682,0.0992,0.8782,0.6632,0.9733
usa,death,happy,A1,DG,0.775,0.1142,0.1012,0.363,0.9226,0.9502
usa,death,justice,A1,DG,0.775,0.1142,0.302,0.3464,0.7052,0.8061
usa,death,lightning,A1,DG,0.775,0.1142,0.3756,0.0454,0.3306,0.5286
usa,death,mango,A1,DG,0.775,0.1142,0.0426,0.2178,0.836,0.9668
usa,death,peace,A1,DG,0.775,0.1142,0.1886,0.4608,0.933,0.9265
usa,death,peach,A1,DG,0.775,0.1142,0.0288,0.1328,0.7648,0.9739
usa,death,sad,A1,DG,0.775,0.1142,0.7964,0.26,0.1244,0.207
usa,death,safety,A1,DG,0.775,0.1142,0.223,0.4914,0.9292,0.9168
usa,death,sandstorm,A1,DG,0.775,0.1142,0.3454,0.068,0.3834,0.6006
usa,death,sick,A1,DG,0.775,0.1142,0.4512,0.404,0.6136,0.7034
usa,death,tree,A1,DG,0.775,0.1142,0.0992,0.8782,1.4398,0.9999
usa,happy,justice,A1,DG,0.1012,0.363,0.302,0.3464,-0.2174,0.2906
usa,happy,lightning,A1,DG,0.1012,0.363,0.3756,0.0454,-0.592,0.7577
usa,happy,mango,A1,DG,0.1012,0.363,0.0426,0.2178,-0.0866,0.1536
usa,happy,peace,A1,DG,0.1012,0.363,0.1886,0.4608,0.0104,0.0147
usa,happy,peach,A1,DG,0.1012,0.363,0.0288,0.1328,-0.1578,0.3034
usa,happy,sad,A1,DG,0.1012,0.363,0.7964,0.26,-0.7982,0.8753
usa,happy,safety,A1,DG,0.1012,0.363,0.223,0.4914,0.0066,0.0091
usa,happy,sandstorm,A1,DG,0.1012,0.363,0.3454,0.068,-0.5392,0.7167
usa,happy,sick,A1,DG,0.1012,0.363,0.4512,0.404,-0.309,0.3787
usa,happy,tree,A1,DG,0.1012,0.363,0.0992,0.8782,0.5172,0.7832
usa,justice,lightning,A1,DG,0.302,0.3464,0.3756,0.0454,-0.3746,0.4859
usa,justice,mango,A1,DG,0.302,0.3464,0.0426,0.2178,0.1308,0.1976
usa,justice,peace,A1,DG,0.302,0.3464,0.1886,0.4608,0.2278,0.2844
usa,justice,peach,A1,DG,0.302,0.3464,0.0288,0.1328,0.0596,0.0974
usa,justice,sad,A1,DG,0.302,0.3464,0.7964,0.26,-0.5808,0.6782
usa,justice,safety,A1,DG,0.302,0.3464,0.223,0.4914,0.224,0.2746
usa,justice,sandstorm,A1,DG,0.302,0.3464,0.3454,0.068,-0.3218,0.427
usa,justice,sick,A1,DG,0.302,0.3464,0.4512,0.404,-0.0916,0.1069
usa,justice,tree,A1,DG,0.302,0.3464,0.0992,0.8782,0.7346,0.8592
usa,lightning,mango,A1,DG,0.3756,0.0454,0.0426,0.2178,0.5054,0.7547
usa,lightning,peace,A1,DG,0.3756,0.0454,0.1886,0.4608,0.6024,0.7231
usa,lightning,peach,A1,DG,0.3756,0.0454,0.0288,0.1328,0.4342,0.7326
usa,lightning,sad,A1,DG,0.3756,0.0454,0.7964,0.26,-0.2062,0.3142
usa,lightning,safety,A1,DG,0.3756,0.0454,0.223,0.4914,0.5986,0.708
usa,lightning,sandstorm,A1,DG,0.3756,0.0454,0.3454,0.068,0.0528,0.0855
usa,lightning,sick,A1,DG,0.3756,0.0454,0.4512,0.404,0.283,0.3535
usa,lightning,tree,A1,DG,0.3756,0.0454,0.0992,0.8782,1.1092,0.9937
usa,mango,peace,A1,DG,0.0426,0.2178,0.1886,0.4608,0.097,0.1537
usa,mango,peach,A1,DG,0.0426,0.2178,0.0288,0.1328,-0.0712,0.1811
usa,mango,sad,A1,DG,0.0426,0.2178,0.7964,0.26,-0.7116,0.8856
usa,mango,safety,A1,DG,0.0426,0.2178,0.223,0.4914,0.0932,0.1434
usa,mango,sandstorm,A1,DG,0.0426,0.2178,0.3454,0.068,-0.4526,0.7067
usa,mango,sick,A1,DG,0.0426,0.2178,0.4512,0.404,-0.2224,0.304
usa,mango,tree,A1,DG,0.0426,0.2178,0.0992,0.8782,0.6038,0.9335
usa,peace,peach,A1,DG,0.1886,0.4608,0.0288,0.1328,-0.1682,0.2836
usa,peace,sad,A1,DG,0.1886,0.4608,0.7964,0.26,-0.8086,0.8466
usa,peace,safety,A1,DG,0.1886,0.4608,0.223,0.4914,-0.0038,0.0049
usa,peace,sandstorm,A1,DG,0.1886,0.4608,0.3454,0.068,-0.5496,0.6818
usa,peace,sick,A1,DG,0.1886,0.4608,0.4512,0.404,-0.3194,0.3692
usa,peace,tree,A1,DG,0.1886,0.4608,0.0992,0.8782,0.5068,0.7136
usa,peach,sad,A1,DG,0.0288,0.1328,0.7964,0.26,-0.6404,0.8827
usa,peach,safety,A1,DG,0.0288,0.1328,0.223,0.4914,0.1644,0.2681
usa,peach,sandstorm,A1,DG,0.0288,0.1328,0.3454,0.068,-0.3814,0.6761
usa,peach,sick,A1,DG,0.0288,0.1328,0.4512,0.404,-0.1512,0.2218
usa,peach,tree,A1,DG,0.0288,0.1328,0.0992,0.8782,0.675,0.9879
usa,sad,safety,A1,DG,0.7964,0.26,0.223,0.4914,0.8048,0.8346
usa,sad,sandstorm,A1,DG,0.7964,0.26,0.3454,0.068,0.259,0.3913
usa,sad,sick,A1,DG,0.7964,0.26,0.4512,0.404,0.4892,0.5639
usa,sad,tree,A1,DG,0.7964,0.26,0.0992,0.8782,1.3154,0.9981
usa,safety,sandstorm,A1,DG,0.223,0.4914,0.3454,0.068,-0.5458,0.6661
usa,safety,sick,A1,DG,0.223,0.4914,0.4512,0.404,-0.3156,0.3592
usa,safety,tree,A1,DG,0.223,0.4914,0.0992,0.8782,0.5106,0.7009
usa,sandstorm,sick,A1,DG,0.3454,0.068,0.4512,0.404,0.2302,0.2923
usa,sandstorm,tree,A1,DG,0.3454,0.068,0.0992,0.8782,1.0564,0.9915
usa,sick,tree,A1,DG,0.4512,0.404,0.0992,0.8782,0.8262,0.8687
usa,angry,banana,A1,DH,0.3736,0.1616,0.0524,0.23,0.3896,0.5823
usa,angry,death,A1,DH,0.3736,0.1616,0.775,0.1602,-0.4028,0.568
usa,angry,happy,A1,DH,0.3736,0.1616,0.1012,0.281,0.3918,0.5542
usa,angry,justice,A1,DH,0.3736,0.1616,0.302,0.2116,0.1216,0.1717
usa,angry,lightning,A1,DH,0.3736,0.1616,0.3756,0.0508,-0.1128,0.1682
usa,angry,mango,A1,DH,0.3736,0.1616,0.0426,0.2748,0.4442,0.6281
usa,angry,peace,A1,DH,0.3736,0.1616,0.1886,0.3594,0.3828,0.4993
usa,angry,peach,A1,DH,0.3736,0.1616,0.0288,0.1438,0.327,0.544
usa,angry,sad,A1,DH,0.3736,0.1616,0.7964,0.2784,-0.306,0.4223
usa,angry,safety,A1,DH,0.3736,0.1616,0.223,0.369,0.358,0.4607
usa,angry,sandstorm,A1,DH,0.3736,0.1616,0.3454,0.1458,0.0124,0.018
usa,angry,sick,A1,DH,0.3736,0.1616,0.4512,0.6996,0.4604,0.5414
usa,angry,tree,A1,DH,0.3736,0.1616,0.0992,0.8018,0.9146,0.9436
usa,banana,death,A1,DH,0.0524,0.23,0.775,0.1602,-0.7924,0.9397
usa,banana,happy,A1,DH,0.0524,0.23,0.1012,0.281,0.0022,0.0041
usa,banana,justice,A1,DH,0.0524,0.23,0.302,0.2116,-0.268,0.4243
usa,banana,lightning,A1,DH,0.0524,0.23,0.3756,0.0508,-0.5024,0.7424
usa,banana,mango,A1,DH,0.0524,0.23,0.0426,0.2748,0.0546,0.1077
usa,banana,peace,A1,DH,0.0524,0.23,0.1886,0.3594,-0.0068,0.0111
usa,banana,peach,A1,DH,0.0524,0.23,0.0288,0.1438,-0.0626,0.1514
usa,banana,sad,A1,DH,0.0524,0.23,0.7964,0.2784,-0.6956,0.8645
usa,banana,safety,A1,DH,0.0524,0.23,0.223,0.369,-0.0316,0.0499
usa,banana,sandstorm,A1,DH,0.0524,0.23,0.3454,0.1458,-0.3772,0.5818
usa,banana,sick,A1,DH,0.0524,0.23,0.4512,0.6996,0.0708,0.1027
usa,banana,tree,A1,DH,0.0524,0.23,0.0992,0.8018,0.525,0.8321
usa,death,happy,A1,DH,0.775,0.1602,0.1012,0.281,0.7946,0.9164
usa,death,justice,A1,DH,0.775,0.1602,0.302,0.2116,0.5244,0.6953
usa,death,lightning,A1,DH,0.775,0.1602,0.3756,0.0508,0.29,0.4558
usa,death,mango,A1,DH,0.775,0.1602,0.0426,0.2748,0.847,0.9454
usa,death,peace,A1,DH,0.775,0.1602,0.1886,0.3594,0.7856,0.8695
usa,death,peach,A1,DH,0.775,0.1602,0.0288,0.1438,0.7298,0.9495
usa,death,sad,A1,DH,0.775,0.1602,0.7964,0.2784,0.0968,0.1539
usa,death,safety,A1,DH,0.775,0.1602,0.223,0.369,0.7608,0.8445
usa,death,sandstorm,A1,DH,0.775,0.1602,0.3454,0.1458,0.4152,0.5948
usa,death,sick,A1,DH,0.775,0.1602,0.4512,0.6996,0.8632,0.8655
usa,death,tree,A1,DH,0.775,0.1602,0.0992,0.8018,1.3174,0.9983
usa,happy,justice,A1,DH,0.1012,0.281,0.302,0.2116,-0.2702,0.4022
usa,happy,lightning,A1,DH,0.1012,0.281,0.3756,0.0508,-0.5046,0.7073
usa,happy,mango,A1,DH,0.1012,0.281,0.0426,0.2748,0.0524,0.0943
usa,happy,peace,A1,DH,0.1012,0.281,0.1886,0.3594,-0.009,0.0138
usa,happy,peach,A1,DH,0.1012,0.281,0.0288,0.1438,-0.0648,0.1372
usa,happy,sad,A1,DH,0.1012,0.281,0.7964,0.2784,-0.6978,0.8371
usa,happy,safety,A1,DH,0.1012,0.281,0.223,0.369,-0.0338,0.0502
usa,happy,sandstorm,A1,DH,0.1012,0.281,0.3454,0.1458,-0.3794,0.552
usa,happy,sick,A1,DH,0.1012,0.281,0.4512,0.6996,0.0686,0.0945
usa,happy,tree,A1,DH,0.1012,0.281,0.0992,0.8018,0.5228,0.7848
usa,justice,lightning,A1,DH,0.302,0.2116,0.3756,0.0508,-0.2344,0.3422
usa,justice,mango,A1,DH,0.302,0.2116,0.0426,0.2748,0.3226,0.4849
usa,justice,peace,A1,DH,0.302,0.2116,0.1886,0.3594,0.2612,0.3551
usa,justice,peach,A1,DH,0.302,0.2116,0.0288,0.1438,0.2054,0.362
usa,justice,sad,A1,DH,0.302,0.2116,0.7964,0.2784,-0.4276,0.5649
usa,justice,safety,A1,DH,0.302,0.2116,0.223,0.369,0.2364,0.3156
usa,justice,sandstorm,A1,DH,0.302,0.2116,0.3454,0.1458,-0.1092,0.158
usa,justice,sick,A1,DH,0.302,0.2116,0.4512,0.6996,0.3388,0.4154
usa,justice,tree,A1,DH,0.302,0.2116,0.0992,0.8018,0.793,0.9032
usa,lightning,mango,A1,DH,0.3756,0.0508,0.0426,0.2748,0.557,0.7722
usa,lightning,peace,A1,DH,0.3756,0.0508,0.1886,0.3594,0.4956,0.6434
usa,lightning,peach,A1,DH,0.3756,0.0508,0.0288,0.1438,0.4398,0.731
usa,lightning,sad,A1,DH,0.3756,0.0508,0.7964,0.2784,-0.1932,0.2911
usa,lightning,safety,A1,DH,0.3756,0.0508,0.223,0.369,0.4708,0.6054
usa,lightning,sandstorm,A1,DH,0.3756,0.0508,0.3454,0.1458,0.1252,0.1911
usa,lightning,sick,A1,DH,0.3756,0.0508,0.4512,0.6996,0.5732,0.6661
usa,lightning,tree,A1,DH,0.3756,0.0508,0.0992,0.8018,1.0274,0.9798
usa,mango,peace,A1,DH,0.0426,0.2748,0.1886,0.3594,-0.0614,0.0969
usa,mango,peach,A1,DH,0.0426,0.2748,0.0288,0.1438,-0.1172,0.2609
usa,mango,sad,A1,DH,0.0426,0.2748,0.7964,0.2784,-0.7502,0.8795
usa,mango,safety,A1,DH,0.0426,0.2748,0.223,0.369,-0.0862,0.1314
usa,mango,sandstorm,A1,DH,0.0426,0.2748,0.3454,0.1458,-0.4318,0.6286
usa,mango,sick,A1,DH,0.0426,0.2748,0.4512,0.6996,0.0162,0.0229
usa,mango,tree,A1,DH,0.0426,0.2748,0.0992,0.8018,0.4704,0.7586
usa,peace,peach,A1,DH,0.1886,0.3594,0.0288,0.1438,-0.0558,0.0994
